"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.529468011E2,5.906495571E0,-1.226070690E1,-2.090138197E0
4.529567804E2,5.025429249E0,-1.219606304E1,-6.042964935E0
4.529667903E2,3.852270603E0,-1.195664310E1,-8.777143478E0
4.529767999E2,4.010287762E0,-1.176031876E1,-9.105149269E0
4.529867792E2,5.221754074E0,-1.103487587E1,-5.774814606E0
4.529967890E2,9.038111687E0,-9.832986832E0,-1.915361285E-1
4.530067986E2,1.630212021E1,-7.469909191E0,6.773196697E0
4.530167780E2,2.724601555E1,-5.001487255E0,1.232295609E1
4.530267878E2,3.782359695E1,-2.042253971E0,1.444182491E1
4.530367974E2,4.383065033E1,1.874659896E0,1.272278786E1
4.530467767E2,4.517140198E1,5.128379822E0,7.299921036E0
4.530567866E2,4.461116028E1,9.081207275E0,-7.469909191E-1
4.530667962E2,4.005978394E1,1.328542519E1,-1.023521233E1
4.530768060E2,3.638228989E1,1.619437981E1,-1.633085060E1
4.530867853E2,3.483084488E1,1.840662193E1,-1.870829201E1
4.530967950E2,3.382049179E1,1.952231979E1,-1.810016441E1
4.531068048E2,3.126109123E1,1.943134117E1,-1.538992882E1
4.531167841E2,2.674802208E1,1.833958435E1,-1.178665543E1
4.531267940E2,2.167949677E1,1.655351067E1,-8.468291283E0
4.531368036E2,1.644337654E1,1.464054298E1,-5.372588634E0
4.531467829E2,1.270123959E1,1.303882217E1,-2.896984100E0
4.531567927E2,9.612719536E0,1.180580902E1,-8.283938169E-1
4.531668023E2,6.988674641E0,1.097023201E1,6.655880809E-1
4.531767816E2,4.560954094E0,1.029746151E1,1.958456993E0
4.531867915E2,2.657563925E0,9.947908401E0,3.129221678E0
4.531968011E2,1.675941229E0,9.998186111E0,3.454833031E0
4.532067804E2,1.266532660E0,1.038365269E1,2.947262287E0
4.532167903E2,6.512228847E-1,1.075714779E1,2.322375536E0
4.532267999E2,-2.705447972E-1,1.118331623E1,1.833958507E0
4.532367792E2,-9.002198577E-1,1.170046329E1,1.359906554E0
4.532467890E2,-8.882488012E-1,1.231337929E1,7.829039693E-1
4.532567986E2,2.154781483E-2,1.284489250E1,6.296750307E-1
4.532667780E2,1.015141487E0,1.306515884E1,1.017535686E0
4.532767878E2,1.812410712E0,1.316332054E1,2.051830769E0
4.532867974E2,3.608062029E0,1.327584839E1,3.045424461E0
4.532967767E2,6.009446144E0,1.323514652E1,4.029441357E0
4.533067866E2,8.899248123E0,1.278743172E1,5.422866821E0
4.533167962E2,1.217930412E1,1.250730991E1,6.988674641E0
4.533268060E2,1.618001556E1,1.224634171E1,8.482656479E0
4.533367853E2,2.063562393E1,1.313937855E1,1.090080070E1
4.533467950E2,2.492124557E1,1.491108799E1,1.334049225E1
4.533568048E2,2.857240295E1,1.584243298E1,1.406354046E1
4.533667841E2,3.460579300E1,1.689348793E1,1.269166279E1
4.533767940E2,4.182670212E1,1.774582291E1,9.900024414E0
4.533868036E2,4.332547379E1,1.747288322E1,6.157886982E0
4.533967829E2,4.126885605E1,1.405156994E1,8.978256583E-1
4.534067927E2,3.782359695E1,1.102051067E1,-2.736572504E0
4.534168023E2,3.583401871E1,9.165003777E0,-4.249708176E0
4.534267816E2,3.370317841E1,6.873753071E0,-4.711789131E0
4.534367915E2,2.909673309E1,3.371036053E0,-5.262455463E0
4.534468011E2,2.227804756E1,2.394201607E-2,-5.015852451E0
4.534567804E2,1.546414852E1,-2.276885748E0,-3.785232782E0
4.534667903E2,1.017775154E1,-3.854664803E0,-1.900996208E0
4.534767999E2,6.562506676E0,-4.525041103E0,5.554547906E-1
4.534867792E2,5.961562157E0,-5.020640850E0,2.291250944E0
4.534967890E2,5.621585369E0,-5.679046631E0,2.501940727E0
4.535067986E2,5.274426460E0,-6.663063526E0,1.991975784E0
4.535167780E2,5.875370979E0,-8.341399193E0,8.236053586E-1
4.535267878E2,4.989516258E0,-1.023042393E1,-3.112462163E-1
4.535367974E2,3.272873640E0,-1.145625496E1,-3.687070608E-1
4.535467767E2,2.827552319E0,-1.279222012E1,3.375824392E-1
4.535567866E2,3.184288263E0,-1.449449730E1,3.830722570E-1
4.535667962E2,2.461239338E0,-1.644577217E1,-9.840168953E-1
4.535768060E2,-1.508347094E-1,-1.761174774E1,-3.203441858E0
4.535867853E2,-3.359065056E0,-1.862210083E1,-5.935225964E0
4.535967950E2,-6.476315498E0,-1.950316620E1,-8.171410561E0
4.536068048E2,-1.018732834E1,-1.965160751E1,-8.983044624E0
4.536167841E2,-1.244266605E1,-2.009932327E1,-8.829815865E0
4.536267940E2,-1.187045193E1,-2.100193787E1,-7.029376030E0
4.536368036E2,-8.226476669E0,-2.175371742E1,-2.825158119E0
4.536467829E2,-3.311181068E0,-2.147359467E1,9.385270476E-1
4.536567925E2,1.556231141E0,-2.087983322E1,3.064578056E0
4.536668023E2,5.475539207E0,-1.976652908E1,3.107673883E0
4.536767816E2,8.590395927E0,-1.789186859E1,1.462857246E0
4.536867915E2,1.018253994E1,-1.601960373E1,-1.060631394E0
4.536968011E2,1.007240677E1,-1.484165668E1,-4.510675907E0
4.537067804E2,9.409213066E0,-1.432450867E1,-8.645462036E0
4.537167903E2,1.281137371E1,-1.339795303E1,-1.073081207E1
4.537267999E2,2.331713104E1,-1.145146656E1,-7.647080421E0
4.537367792E2,3.569276047E1,-6.397306919E0,-1.302445769E0
4.537467890E2,4.951448441E1,-1.331176162E0,2.477998734E0
4.537567986E2,5.748957062E1,3.708618402E0,4.467580318E0
4.537667780E2,5.837303162E1,9.320627213E0,4.589684486E0
4.537767878E2,5.534675980E1,1.287122822E1,1.644816518E0
4.537867974E2,4.882735062E1,1.538992882E1,-1.814804912E0
4.537967767E2,4.083789825E1,1.627338982E1,-3.500322819E0
4.538067866E2,3.366007996E1,1.542344761E1,-3.931279182E0
4.538167962E2,2.864422989E1,1.405875206E1,-2.506729126E0
4.538268060E2,2.510799408E1,1.287362289E1,-2.944868207E-1
4.538367853E2,2.181357193E1,1.196382618E1,1.467645645E0
4.538467950E2,1.815523148E1,1.086249352E1,2.121262789E0
4.538568048E2,1.396537876E1,9.634267807E0,2.133233786E0
4.538667841E2,1.113543224E1,8.669404030E0,2.082955360E0
4.538767940E2,8.987833023E0,8.020575523E0,2.315192938E0
4.538868036E2,7.551311970E0,7.675810814E0,2.765302896E0
4.538967829E2,6.945579052E0,7.651868820E0,3.093308687E0
4.539067927E2,6.550535679E0,8.094796181E0,3.438073635E0
4.539168023E2,6.763619900E0,8.621520042E0,3.536235809E0
4.539267816E2,6.562506676E0,9.605537415E0,3.689464808E0
4.539367915E2,6.054935932E0,1.074517727E1,4.098873138E0
4.539468011E2,5.537788391E0,1.226310158E1,4.627991676E0
4.539567804E2,4.204218388E0,1.393425369E1,5.228936672E0
4.539667903E2,2.887407303E0,1.548809052E1,5.784391403E0
4.539767999E2,2.164358377E0,1.712572479E1,6.526593685E0
4.539867792E2,3.138798475E0,1.833000755E1,7.208941460E0
4.539967890E2,5.705382824E0,1.923022842E1,7.757213593E0
4.540067986E2,8.882488251E0,1.943852425E1,7.249642849E0
4.540167780E2,1.067095661E1,1.875378227E1,6.258443356E0
4.540267878E2,1.143949604E1,1.718797493E1,5.691017628E0
4.540367974E2,1.281376743E1,1.549527359E1,5.997475147E0
4.540467767E2,1.416888523E1,1.426944256E1,7.642292023E0
4.540567866E2,1.857421684E1,1.295023727E1,9.797073364E0
4.540667962E2,2.565387154E1,1.231098557E1,1.233971596E1
4.540768060E2,3.313335800E1,1.206438255E1,1.357512379E1
4.540867853E2,3.649960327E1,1.100375080E1,1.220085144E1
4.540967950E2,3.789303207E1,1.003888798E1,9.521739960E0
4.541068048E2,4.084747696E1,8.877699852E0,6.794744492E0
4.541167841E2,4.298310471E1,8.030152321E0,4.548983097E0
4.541267940E2,4.230793762E1,6.241683960E0,2.580949545E0
4.541368036E2,3.978205490E1,3.708618402E0,6.224924326E-2
4.541467829E2,3.647087479E1,1.891419291E0,-1.917755604E0
4.541567927E2,3.419159317E1,1.137245774E0,-3.052607059E0
4.541668023E2,3.086604881E1,-3.567360640E-1,-4.467580318E0
4.541767816E2,2.567781258E1,-2.274491549E0,-4.754884720E0
4.541867915E2,2.009692955E1,-3.892971992E0,-3.933673382E0
4.541968011E2,1.560780048E1,-5.166687489E0,-2.612074137E0
4.542067804E2,1.212902546E1,-6.112396717E0,-1.051054597E0
4.542167903E2,9.351752281E0,-6.873753071E0,2.537853718E-1
4.542267999E2,7.254431248E0,-7.419631004E0,1.041477680E0
4.542367792E2,6.385335922E0,-8.252813339E0,1.889025092E0
4.542467890E2,6.303933144E0,-9.076418877E0,2.643198729E0
4.542567986E2,6.052541733E0,-9.900024414E0,2.858676910E0
4.542667780E2,5.264849663E0,-1.065898609E1,2.303221941E0
4.542767878E2,4.951209068E0,-1.179862595E1,1.338358760E0
4.542867974E2,4.228160381E0,-1.291432381E1,3.399766386E-1
4.542967767E2,2.442085743E0,-1.392707157E1,-1.070208192E0
4.543067866E2,6.200982332E-1,-1.446576691E1,-2.636016130E0
4.543167962E2,-1.393425345E0,-1.487756920E1,-4.352658749E0
4.543268060E2,-4.156333923E0,-1.520318127E1,-5.755661011E0
4.543367853E2,-6.562506676E0,-1.539711094E1,-6.631938934E0
4.543467950E2,-8.418013573E0,-1.541865921E1,-6.483498096E0
4.543568048E2,-9.153033257E0,-1.580651951E1,-5.758055210E0
4.543667841E2,-8.652645111E0,-1.661336517E1,-4.539406300E0
4.543767937E2,-7.086836815E0,-1.729810715E1,-3.081337690E0
4.543868036E2,-4.101267338E0,-1.763090134E1,-1.546654344E0
4.543967829E2,-4.884171486E-1,-1.738669205E1,4.788403213E-2
4.544067927E2,2.655169725E0,-1.683363152E1,1.288080573E0
4.544168023E2,4.711789131E0,-1.614888954E1,1.249773264E0
4.544267816E2,5.331887245E0,-1.545696640E1,-5.650315881E-1
4.544367915E2,5.604825974E0,-1.473631191E1,-4.031835556E0
4.544468011E2,6.643909931E0,-1.404438686E1,-6.883329868E0
4.544567804E2,9.035717010E0,-1.294305420E1,-8.707711220E0
4.544667903E2,1.279940224E1,-1.172201157E1,-8.556877136E0
4.544767999E2,1.906742287E1,-9.576807022E0,-5.396530628E0
4.544867792E2,2.917334747E1,-7.084442616E0,-4.836287498E-1
4.544967890E2,4.101028061E1,-4.125209332E0,4.489128113E0
4.545067986E2,4.997177887E1,1.343147159E0,8.020575523E0
4.545167780E2,5.342421722E1,6.155492783E0,7.101202011E0
4.545267878E2,5.188235092E1,1.035492229E1,3.236960649E0
4.545367974E2,4.627034378E1,1.330457878E1,-1.319205165E0
4.545467767E2,3.901591110E1,1.430296135E1,-3.904942989E0
4.545567866E2,3.310941696E1,1.390552330E1,-3.919308186E0
4.545667962E2,2.984132957E1,1.326148319E1,-2.042253971E0
4.545768060E2,2.752374268E1,1.269884586E1,2.250549644E-1
4.545867853E2,2.369541359E1,1.212184334E1,1.582567334E0
4.545967950E2,1.955583954E1,1.154244614E1,1.606509328E0
4.546068048E2,1.589271069E1,1.105163479E1,1.187524080E0
4.546167841E2,1.303642845E1,1.068532181E1,6.919242740E-1
4.546267940E2,1.081460953E1,1.035731697E1,5.889736414E-1
4.546368036E2,9.447520256E0,1.026633644E1,9.672574997E-1
4.546467829E2,8.633491516E0,1.052251625E1,1.671152830E0
4.546567927E2,8.013393402E0,1.098938560E1,2.619256735E0
4.546668023E2,7.704541206E0,1.150653362E1,3.397372246E0
4.546767816E2,7.287950039E0,1.218409252E1,4.206612587E0
4.546867915E2,7.048529625E0,1.293826580E1,4.915296078E0
4.546968011E2,6.368576527E0,1.381933212E1,5.798756599E0
4.547067804E2,5.475539207E0,1.473631191E1,6.924031258E0
4.547167903E2,4.611232281E0,1.579933739E1,7.934384346E0
4.547267999E2,4.371812344E0,1.712333107E1,8.985439301E0
4.547367792E2,5.552153587E0,1.780807304E1,1.003649330E1
4.547467890E2,7.369352818E0,1.788468742E1,1.076433086E1
4.547567986E2,9.804255486E0,1.735796165E1,1.075475407E1
4.547667780E2,1.302445698E1,1.663491249E1,1.057997704E1
4.547767878E2,1.563413715E1,1.561977196E1,1.041238308E1
4.547867974E2,1.792299461E1,1.407551193E1,1.003409958E1
4.547967767E2,2.073857498E1,1.242111874E1,9.469067574E0
4.548067866E2,2.505053329E1,1.143470764E1,9.495404243E0
4.548167962E2,2.907039642E1,1.132936287E1,1.001494598E1
4.548268060E2,3.307350159E1,1.082418633E1,1.030943298E1
4.548367853E2,3.545333862E1,9.765948296E0,9.507374763E0
4.548467950E2,3.841017914E1,8.734047890E0,7.113173485E0
4.548568048E2,4.194880676E1,8.073247910E0,4.017470360E0
4.548667841E2,4.381867981E1,7.218518257E0,2.042253971E0
4.548767940E2,4.273171234E1,4.340687752E0,-1.015141487E0
4.548868036E2,3.974135590E1,2.171540976E0,-2.817975283E0
4.548967829E2,3.627933884E1,4.213795066E-1,-3.897760391E0
4.549067927E2,3.210624313E1,-1.446097851E0,-4.841075897E0
4.549168023E2,2.692279816E1,-3.296815634E0,-5.114014626E0
4.549267816E2,2.120305061E1,-5.087678432E0,-4.441244125E0
4.549367915E2,1.647689629E1,-6.505045891E0,-3.153163671E0
4.549468011E2,1.266293240E1,-7.558494568E0,-1.656787634E0
4.549567804E2,9.569623947E0,-8.111555099E0,-5.027823448E-1
4.549667900E2,7.462726593E0,-8.805873871E0,2.442085743E-1
4.549767999E2,6.560112476E0,-9.919178009E0,2.154781483E-2
4.549867792E2,5.023035049E0,-1.084812832E1,-9.840168953E-1
4.549967890E2,3.002328873E0,-1.173158836E1,-1.821987510E0
4.550067986E2,1.932120800E0,-1.270363426E1,-1.946485996E0
4.550167780E2,1.805228114E0,-1.382651520E1,-1.860294700E0
4.550267878E2,1.544260144E0,-1.496854877E1,-2.698265314E0
4.550367974E2,3.734954596E-1,-1.568202114E1,-3.275267839E0
4.550467767E2,-1.108515382E0,-1.643619537E1,-4.022258759E0
4.550567866E2,-3.581725836E0,-1.733402061E1,-4.824316502E0
4.550667962E2,-6.859387875E0,-1.827972984E1,-5.133168221E0
4.550768060E2,-9.818621635E0,-1.914164352E1,-4.800374508E0
4.550867853E2,-1.236126328E1,-1.971385765E1,-2.985569477E0
4.550967950E2,-1.366849709E1,-2.053027916E1,-1.632845521E0
4.551068048E2,-1.247618484E1,-2.096841812E1,-2.106897533E-1
4.551167841E2,-8.015787125E0,-2.084870911E1,1.213860273E0
4.551267940E2,-2.410961151E0,-2.003467941E1,2.252943754E0
4.551368036E2,2.205059767E0,-1.890701103E1,2.758120298E0
4.551467829E2,5.674258232E0,-1.753992081E1,2.190694571E0
4.551567927E2,6.926425457E0,-1.595256615E1,1.436521020E-2
4.551668023E2,7.285555840E0,-1.552879238E1,-4.953603268E0
4.551767816E2,9.497797966E0,-1.479137802E1,-8.724471092E0
4.551867915E2,1.488714600E1,-1.271560478E1,-8.475474358E0
4.551968011E2,2.347754097E1,-9.923966408E0,-6.157886982E0
4.552067804E2,3.217807007E1,-5.389348030E0,-3.418920040E0
4.552167903E2,4.048834610E1,-6.919242740E-1,-1.426944256E0
4.552267999E2,4.727830124E1,2.145204782E0,-1.537077546E0
4.552367792E2,5.031654358E1,6.119579315E0,-2.865859509E0
4.552467890E2,5.030217743E1,9.392453194E0,-4.833893299E0
4.552567986E2,4.560475540E1,1.164779091E1,-7.120356083E0
4.552667780E2,3.994486237E1,1.300769806E1,-8.453926086E0
4.552767878E2,3.532405090E1,1.381454372E1,-7.723694801E0
4.552867974E2,3.194104576E1,1.372116947E1,-5.188235283E0
4.552967767E2,2.908476257E1,1.336922264E1,-2.468421936E0
4.553067866E2,2.515348244E1,1.291193008E1,1.029506698E-1
4.553167962E2,2.107855225E1,1.225591850E1,9.313444495E-1
4.553268060E2,1.698207283E1,1.153526402E1,7.541735172E-1
4.553367853E2,1.355836391E1,1.105402946E1,2.059013397E-1
4.553467950E2,1.081460953E1,1.083376312E1,-3.734954596E-1
4.553568048E2,8.588001251E0,1.075235939E1,-7.062895298E-1
4.553667841E2,7.017405033E0,1.095107841E1,-4.740519226E-1
4.553767940E2,5.928043365E0,1.123838234E1,4.285621047E-1
4.553868036E2,5.525817394E0,1.139400578E1,1.343147159E0
4.553967829E2,5.714959621E0,1.174595356E1,2.432508945E0
4.554067927E2,5.712565422E0,1.233492756E1,3.579331636E0
4.554168023E2,5.135562420E0,1.313698483E1,4.405331135E0
4.554267816E2,4.932055473E0,1.399889755E1,5.097255230E0
4.554367915E2,4.982333660E0,1.492305946E1,5.808333397E0
4.554468011E2,4.979939461E0,1.578257751E1,6.296750546E0
4.554567804E2,5.707777023E0,1.607227516E1,6.811503887E0
4.554667903E2,7.553706169E0,1.591904736E1,7.278373241E0
4.554767999E2,1.026394272E1,1.529416084E1,7.778761387E0
4.554867792E2,1.291432381E1,1.421916389E1,8.753201485E0
4.554967890E2,1.553836918E1,1.267490387E1,9.244012833E0
4.555067986E2,1.736993408E1,1.068292809E1,9.579200745E0
4.555167780E2,1.859337044E1,8.585607529E0,9.940725327E0
4.555267878E2,2.267069626E1,6.665457726E0,1.070208168E1
4.555367974E2,2.694673920E1,5.875370979E0,1.177947235E1
4.555467767E2,2.885013008E1,4.944026470E0,1.173637676E1
4.555567866E2,3.034411240E1,4.848258495E0,1.006043530E1
4.555667962E2,3.292027283E1,5.334281445E0,6.957550049E0
4.555768060E2,3.638468170E1,5.839457989E0,3.572149038E0
4.555867853E2,3.781162643E1,7.244854450E0,2.231395960E0
4.555967950E2,3.888423157E1,6.840234280E0,2.633621991E-1
4.556068048E2,3.768233871E1,5.025429249E0,-1.029506683E0
4.556167841E2,3.500801849E1,4.398148537E0,-5.506663918E-1
4.556267937E2,3.205117798E1,2.743755102E0,-4.237737060E-1
4.556368036E2,2.749740601E1,6.919242740E-1,-5.099649429E-1
4.556467829E2,2.124854088E1,-1.505952835E0,-4.860229492E-1
4.556567927E2,1.529894924E1,-3.392583847E0,4.309562966E-2
4.556668023E2,1.029027843E1,-4.759673119E0,1.130063176E0
4.556767816E2,6.773196697E0,-5.686229229E0,1.613691926E0
4.556867915E2,3.653551817E0,-6.416460514E0,1.197100878E0
4.556968011E2,1.965639591E0,-7.175422668E0,1.819593310E-1
4.557067804E2,1.525106430E0,-8.068459511E0,-8.403648138E-1
4.557167903E2,1.089361787E0,-9.002198219E0,-1.465251446E0
4.557267999E2,4.357447028E-1,-9.914389610E0,-1.436521053E0
4.557367792E2,6.464344859E-1,-1.097023201E1,-8.212111592E-1
4.557467890E2,1.012747288E0,-1.197819138E1,1.843535304E-1
4.557567986E2,9.648633003E-1,-1.276827812E1,1.651999205E-1
4.557667780E2,5.506663918E-1,-1.342189503E1,-8.523358107E-1
4.557767878E2,-2.489969730E-1,-1.375947762E1,-1.994369984E0
4.557867974E2,-1.754949808E0,-1.375708294E1,-3.545812607E0
4.557967767E2,-3.581725836E0,-1.366131496E1,-5.434837818E0
4.558067866E2,-5.477933407E0,-1.349372101E1,-7.256825447E0
4.558167962E2,-7.431602001E0,-1.333570385E1,-8.286332130E0
4.558268060E2,-8.870517731E0,-1.360624790E1,-8.010998726E0
4.558367853E2,-8.746018410E0,-1.435084534E1,-6.694188118E0
4.558467950E2,-6.394912720E0,-1.488475227E1,-4.934449673E0
4.558568048E2,-2.638410330E0,-1.462378407E1,-2.439691544E0
4.558667841E2,6.464344859E-1,-1.389115810E1,9.337386489E-2
4.558767940E2,3.292027235E0,-1.328303146E1,1.556231141E0
4.558868036E2,4.989516258E0,-1.225831223E1,1.544260144E0
4.558967829E2,6.198588371E0,-1.130063248E1,3.447650373E-1
4.559067925E2,8.573636055E0,-1.045787334E1,-2.056619167E0
4.559168023E2,1.148019695E1,-8.906430244E0,-4.304774761E0
4.559267816E2,1.605312157E1,-6.615179062E0,-5.755661011E0
4.559367915E2,2.163161278E1,-3.469198227E0,-6.730101109E0
4.559468011E2,2.927150917E1,4.261679053E-1,-6.746860504E0
4.559567804E2,3.983233261E1,3.691859007E0,-5.238513470E0
4.559667903E2,4.646427155E1,6.435614109E0,-2.674323320E0
4.559767999E2,4.934688950E1,9.773131371E0,2.082955539E-1
4.559867792E2,4.793910217E1,1.181059742E1,2.200271368E0
4.559967890E2,4.185783005E1,1.266772079E1,2.549824715E0
4.560067986E2,3.434721756E1,1.250491524E1,1.568202138E0
4.560167780E2,2.801215935E1,1.182496262E1,1.189918280E0
4.560267878E2,2.393483353E1,1.066616821E1,2.492363930E0
4.560367974E2,2.058055687E1,9.794678688E0,4.266467571E0
4.560467767E2,1.777934265E1,9.085995674E0,5.353435040E0
4.560567866E2,1.505952835E1,8.599972725E0,5.437232018E0
4.560667962E2,1.302924538E1,8.453926086E0,4.503493309E0
4.560768060E2,1.138442898E1,8.470685959E0,3.141192675E0
4.560867853E2,9.883264542E0,8.592789650E0,1.948880196E0
4.560967950E2,8.444349289E0,8.650250435E0,9.911994934E-1
4.561068048E2,7.551311970E0,8.674192429E0,4.740519226E-1
4.561167841E2,7.479485989E0,8.995016098E0,9.193734527E-1
4.561267940E2,7.400477409E0,9.560047150E0,2.264914751E0
4.561368036E2,7.568071365E0,1.019690514E1,4.177882195E0
4.561467829E2,8.008605003E0,1.120007515E1,6.605602264E0
4.561567927E2,7.934384346E0,1.265335560E1,8.985439301E0
4.561668023E2,7.620744228E0,1.401326275E1,1.072602367E1
4.561767816E2,7.108384609E0,1.550724411E1,1.169567490E1
4.561867915E2,6.416460514E0,1.647450256E1,1.146343803E1
4.561968011E2,6.287173748E0,1.690545845E1,1.063983250E1
4.562067804E2,6.435614109E0,1.681447792E1,9.691728592E0
4.562167903E2,7.795520782E0,1.621592903E1,9.188945770E0
4.562267999E2,9.397241592E0,1.526303577E1,9.203310966E0
4.562367792E2,1.065180302E1,1.381454372E1,9.605537415E0
4.562467890E2,1.099656868E1,1.174834728E1,1.040280628E1
4.562567986E2,1.232774448E1,1.028309631E1,1.164779091E1
4.562667780E2,1.654632759E1,9.706093788E0,1.283770943E1
4.562767878E2,2.127248192E1,9.849745750E0,1.451604462E1
4.562867974E2,2.477280426E1,9.909601212E0,1.498291397E1
4.562967767E2,2.781104660E1,1.011310768E1,1.386242771E1
4.563067866E2,3.167049980E1,1.028070164E1,1.104205799E1
4.563167962E2,3.643256760E1,1.014183807E1,6.775590897E0
4.563268060E2,3.907815933E1,9.797073364E0,2.916137695E0
4.563367853E2,3.807498932E1,8.434772491E0,-3.016694188E-1
4.563467950E2,3.542221451E1,6.435614109E0,-2.829946518E0
4.563568048E2,3.238397217E1,4.867412090E0,-3.825934410E0
4.563667841E2,2.947262383E1,3.390189648E0,-3.677493811E0
4.563767940E2,2.595793533E1,1.587355733E0,-3.318363667E0
4.563868036E2,2.142331696E1,-4.357447028E-1,-3.148375273E0
4.563967829E2,1.607945824E1,-1.958456993E0,-2.671929121E0
4.564067927E2,1.244027233E1,-3.009511471E0,-2.319981337E0
4.564168023E2,9.629479408E0,-3.665522814E0,-2.219424963E0
4.564267817E2,7.003039837E0,-4.192247391E0,-2.056619167E0
4.564367915E2,5.837063789E0,-5.106832027E0,-1.458068848E0
4.564468011E2,5.267243862E0,-6.342240334E0,-1.125274777E0
4.564567804E2,4.077325344E0,-7.654263020E0,-1.503558636E0
4.564667903E2,2.135627985E0,-9.117119789E0,-2.214636564E0
4.564767999E2,8.619126081E-1,-1.056561184E1,-2.410961151E0
4.564867792E2,3.878606856E-1,-1.183453941E1,-2.231395960E0
4.564967890E2,6.512228847E-1,-1.290714169E1,-2.367865562E0
4.565067987E2,7.015010715E-1,-1.396059036E1,-2.449268341E0
4.565167780E2,3.711012602E-1,-1.496136665E1,-2.839523315E0
4.565267878E2,-7.829039693E-1,-1.580651951E1,-3.450044632E0
4.565367974E2,-3.550601006E0,-1.675222969E1,-3.876212597E0
4.565467767E2,-6.196194172E0,-1.791102219E1,-4.716577530E0
4.565567866E2,-8.789113998E0,-1.889025116E1,-4.683058739E0
4.565667962E2,-1.174834728E1,-1.969470406E1,-3.754108191E0
4.565768060E2,-1.186805820E1,-2.066196060E1,-2.784456491E0
4.565867853E2,-8.698134422E0,-2.097081184E1,-1.096544385E0
4.565967950E2,-2.576161146E0,-2.057576942E1,8.403648138E-1
4.566068048E2,4.613626480E0,-1.950556183E1,2.480392933E0
4.566167841E2,7.951143742E0,-1.809777069E1,2.700659513E0
4.566267937E2,9.519346237E0,-1.730529022E1,2.202665508E-1
4.566368036E2,9.598354340E0,-1.620395660E1,-4.295197964E0
4.566467829E2,9.339780807E0,-1.518163300E1,-7.333439827E0
4.566567927E2,1.251928043E1,-1.446337223E1,-6.847416878E0
4.566668023E2,2.180160141E1,-1.246660805E1,-3.004723072E0
4.566767817E2,3.525701523E1,-8.523358345E0,2.260126352E0
4.566867915E2,4.931576538E1,-2.774879694E0,6.840234280E0
4.566968011E2,5.574659348E1,2.358288765E0,7.237671852E0
4.567067804E2,5.704903793E1,7.718906403E0,5.228936672E0
4.567167903E2,5.348167801E1,1.168609810E1,1.498770237E0
4.567267999E2,4.695747757E1,1.416409683E1,-2.753331900E0
4.567367792E2,4.038778687E1,1.568202114E1,-6.339846134E0
4.567467890E2,3.587232590E1,1.611776543E1,-7.939172745E0
4.567567987E2,3.297294617E1,1.590707588E1,-6.406883717E0
4.567667780E2,3.065296364E1,1.533725643E1,-3.976768970E0
4.567767878E2,2.703771973E1,1.442985344E1,-2.173935175E0
4.567867974E2,2.250549507E1,1.317768574E1,-1.316810966E0
4.567967767E2,1.805467415E1,1.188481712E1,-9.289502501E-1
4.568067866E2,1.435802746E1,1.076911926E1,-4.836287498E-1
4.568167962E2,1.146583176E1,9.967061996E0,8.619125932E-2
4.568268060E2,8.789113998E0,9.337387085E0,7.350199223E-1
4.568367853E2,6.749254704E0,8.987833023E0,1.635239720E0
4.568467950E2,4.910507679E0,8.930372238E0,2.863465309E0
4.568568048E2,3.632004023E0,9.011775017E0,4.084507942E0
4.568667841E2,3.057395458E0,9.361329079E0,5.276820660E0
4.568767937E2,2.750937700E0,9.883264542E0,6.524199486E0
4.568868036E2,2.978386879E0,1.052491093E1,7.730877399E0
4.568967829E2,3.327940464E0,1.138921738E1,9.224859238E0
4.569067927E2,2.896984100E0,1.208832455E1,1.015141487E1
4.569168023E2,2.789244890E0,1.263899040E1,1.063264942E1
4.569267817E2,2.638410330E0,1.287601662E1,1.026154804E1
4.569367913E2,3.797203779E0,1.271560478E1,9.753977776E0
4.569468011E2,4.809951305E0,1.266293240E1,9.689333916E0
4.569567804E2,6.366182327E0,1.205719948E1,9.658209801E0
4.569667903E2,8.851364136E0,1.124556541E1,1.017775154E1
4.569767999E2,1.215296745E1,1.077869606E1,1.119768143E1
4.569867792E2,1.500206757E1,9.715670586E0,1.226070690E1
4.569967890E2,1.812171173E1,8.916007042E0,1.307952404E1
4.570067987E2,2.182554245E1,8.415618896E0,1.279940224E1
4.570167780E2,2.485660172E1,8.446743965E0,1.243548393E1
4.570267878E2,2.761472321E1,9.014169693E0,1.327824306E1
4.570367974E2,3.047340012E1,9.670180321E0,1.348414421E1
4.570467767E2,3.485957718E1,9.998186111E0,1.214339066E1
4.570567866E2,3.724420166E1,8.971074104E0,1.119528675E1
4.570667962E2,3.528813934E1,8.810662270E0,1.068532181E1
4.570768060E2,3.282210922E1,7.596801758E0,7.759607792E0
4.570867853E2,2.976471519E1,5.571307182E0,4.960785866E0
4.570967950E2,2.748304176E1,5.003881454E0,4.410119534E0
4.571068048E2,2.603215599E1,3.526659012E0,3.655946016E0
4.571167841E2,2.290293312E1,1.338358760E0,2.044648170E0
4.571267940E2,1.847126579E1,-7.613561153E-1,5.937620401E-1
4.571368036E2,1.440351772E1,-2.276885748E0,-8.858546019E-1
