"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.240833513E2,-2.070505714E1,-4.668693542E0,-1.623268723E0
5.240933513E2,-2.004425621E1,-3.785232782E0,-2.221819162E0
5.241033513E2,-1.882560730E1,-3.323152065E0,-2.693476915E0
5.241133513E2,-1.700840950E1,-3.081337690E0,-2.834734917E0
5.241233513E2,-1.526303577E1,-2.956839085E0,-2.583343744E0
5.241333513E2,-1.423592377E1,-3.047818661E0,-2.662352324E0
5.241433513E2,-1.386482239E1,-3.361459255E0,-3.033453465E0
5.241533513E2,-1.399171448E1,-3.629609823E0,-3.691859007E0
5.241633513E2,-1.459026527E1,-3.672705412E0,-4.367023945E0
5.241733513E2,-1.548809052E1,-3.416525841E0,-4.946420670E0
5.241833513E2,-1.636676216E1,-3.239354849E0,-5.492298603E0
5.241933513E2,-1.685278511E1,-3.177105665E0,-5.877765179E0
5.242033513E2,-1.681447792E1,-3.466804028E0,-5.951985359E0
5.242133513E2,-1.633324432E1,-3.981557369E0,-5.631162167E0
5.242233513E2,-1.568680954E1,-4.618414879E0,-4.841075897E0
5.242333513E2,-1.509783554E1,-5.181052685E0,-3.725377798E0
5.242433513E2,-1.490869427E1,-5.662287235E0,-2.540247917E0
5.242533513E2,-1.512417221E1,-6.150704384E0,-1.599326730E0
5.242633513E2,-1.554794598E1,-6.603208065E0,-9.816226959E-1
5.242733513E2,-1.580173111E1,-6.957550049E0,-7.158663273E-1
5.242833513E2,-1.562934875E1,-7.345410824E0,-6.991068721E-1
5.242933513E2,-1.512896061E1,-7.675810814E0,-8.140285611E-1
5.243033513E2,-1.466687965E1,-8.125920296E0,-1.065419793E0
5.243133513E2,-1.451365089E1,-8.968679428E0,-1.383848548E0
5.243233513E2,-1.455435181E1,-1.000297451E1,-1.572990537E0
5.243333513E2,-1.452801609E1,-1.102051067E1,-1.714248419E0
5.243433513E2,-1.436760426E1,-1.191594219E1,-1.740584612E0
5.243533513E2,-1.393664837E1,-1.234450436E1,-1.680729628E0
5.243633513E2,-1.338837624E1,-1.245942593E1,-1.616086125E0
5.243733513E2,-1.278024864E1,-1.231816769E1,-1.558625340E0
5.243833513E2,-1.225591850E1,-1.205480576E1,-1.446097851E0
5.243933513E2,-1.180341434E1,-1.183932781E1,-1.304839969E0
5.244033513E2,-1.126232433E1,-1.167891598E1,-1.065419793E0
5.244133513E2,-1.058955383E1,-1.149216843E1,-7.685387731E-1
5.244233513E2,-1.004367638E1,-1.142273617E1,-4.979939461E-1
5.244333513E2,-9.394847870E0,-1.138203526E1,-3.184288144E-1
5.244433513E2,-8.710105896E0,-1.131978607E1,-1.364694983E-1
5.244533513E2,-7.996633530E0,-1.123598862E1,-5.746084079E-2
5.244633513E2,-7.280767441E0,-1.109951878E1,-2.633621916E-2
5.244733513E2,-6.607996464E0,-1.091995430E1,4.788403399E-3
5.244833513E2,-5.911283970E0,-1.057279491E1,9.576806799E-3
5.244933513E2,-5.334281445E0,-1.027112484E1,-1.963245422E-1
5.245033513E2,-4.939238071E0,-9.950302124E0,-4.525041282E-1
5.245133513E2,-4.599261284E0,-9.581595421E0,-7.422025204E-1
5.245233513E2,-4.431667328E0,-9.160215378E0,-1.031900883E0
5.245333513E2,-4.448426723E0,-8.769960403E0,-1.496376038E0
5.245433513E2,-4.450820923E0,-8.391676903E0,-2.035071373E0
5.245533513E2,-4.458003521E0,-8.135497093E0,-2.643198729E0
5.245633513E2,-4.359841347E0,-7.972691536E0,-2.928108692E0
5.245733513E2,-4.209006786E0,-7.946355343E0,-3.047818661E0
5.245833513E2,-4.022258759E0,-8.061277390E0,-3.117250681E0
5.245933513E2,-3.890577793E0,-8.499416351E0,-3.105279684E0
5.246033513E2,-3.543418407E0,-8.971074104E0,-3.062183857E0
5.246133513E2,-2.923320293E0,-9.392453194E0,-2.861071110E0
5.246233513E2,-2.181117773E0,-9.957485199E0,-2.580949545E0
5.246333513E2,-1.027112484E0,-1.024000072E1,-1.924938202E0
5.246433513E2,-2.106897533E-1,-1.041477776E1,-1.115697980E0
5.246533513E2,2.801215947E-1,-1.038365269E1,-1.412578970E-1
5.246633513E2,6.488286853E-1,-1.023281765E1,7.589619160E-1
5.246733513E2,7.685387731E-1,-9.988609314E0,1.424550056E0
5.246833513E2,7.422025204E-1,-9.710882187E0,1.881842494E0
5.246933513E2,3.758896589E-1,-9.583989143E0,2.047042370E0
5.247033513E2,-4.979939461E-1,-9.718064308E0,1.867477298E0
5.247133513E2,-1.357512355E0,-9.835380554E0,1.307234168E0
5.247233513E2,-2.135627985E0,-9.861717224E0,4.740519226E-1
5.247333513E2,-3.155557871E0,-9.876082420E0,-3.016694188E-1
5.247433513E2,-4.453215122E0,-9.861717224E0,-9.050082564E-1
5.247533513E2,-6.093243122E0,-1.014423275E1,-1.510741234E0
5.247633513E2,-7.800309181E0,-1.054645824E1,-2.157175779E0
5.247733513E2,-9.414001465E0,-1.098220348E1,-2.765302896E0
5.247833513E2,-1.040280628E1,-1.111867237E1,-3.177105665E0
5.247933513E2,-1.095347309E1,-1.104924107E1,-3.541024208E0
5.248033513E2,-1.125514221E1,-1.111867237E1,-3.960009575E0
5.248133513E2,-1.120965195E1,-1.115937424E1,-4.218583584E0
5.248233513E2,-1.109473038E1,-1.106121159E1,-4.173093796E0
5.248333513E2,-1.082658005E1,-1.088643551E1,-3.869029999E0
5.248433513E2,-1.051054573E1,-1.060870743E1,-3.303998232E0
5.248533513E2,-1.021127033E1,-1.029506683E1,-2.705447912E0
5.248633513E2,-9.981427193E0,-9.847352028E0,-2.231395960E0
5.248733513E2,-9.756371498E0,-9.387664795E0,-2.252943754E0
5.248833513E2,-9.588777542E0,-8.971074104E0,-2.700659513E0
5.248933513E2,-9.555258751E0,-8.604761124E0,-3.222595453E0
5.249033513E2,-9.507374763E0,-8.305485725E0,-3.703830004E0
5.249133513E2,-9.526528358E0,-8.020575523E0,-4.029441357E0
5.249233513E2,-9.660603523E0,-7.829039574E0,-4.058171749E0
5.249333513E2,-1.005325317E1,-7.805097580E0,-3.833117008E0
5.249433513E2,-1.064462090E1,-7.848193169E0,-3.440467834E0
5.249533513E2,-1.109951878E1,-7.838616371E0,-3.055001259E0
5.249633513E2,-1.176750088E1,-7.843404770E0,-2.499546528E0
5.249733513E2,-1.244027233E1,-7.900865555E0,-2.056619167E0
5.249833513E2,-1.319683933E1,-7.924807549E0,-1.618480325E0
5.249933513E2,-1.413297272E1,-7.931990147E0,-1.199495077E0
5.250033513E2,-1.483447361E1,-7.829039574E0,-9.145850539E-1
5.250133513E2,-1.530613136E1,-7.596801758E0,-7.350199223E-1
5.250233513E2,-1.555033970E1,-7.235277653E0,-6.224924326E-1
5.250333513E2,-1.553597450E1,-6.833051682E0,-5.123591423E-1
5.250433513E2,-1.526543045E1,-6.306327343E0,-3.639186621E-1
5.250533513E2,-1.496376038E1,-5.719748020E0,-2.801215947E-1
5.250633513E2,-1.457111168E1,-5.166687489E0,-3.399766386E-1
5.250733513E2,-1.425747108E1,-4.771644115E0,-4.812345505E-1
5.250833513E2,-1.403002167E1,-4.311957359E0,-7.182605267E-1
5.250933513E2,-1.411381912E1,-3.897760391E0,-8.810662031E-1
5.251033513E2,-1.437718105E1,-3.679888010E0,-1.326387763E0
5.251133513E2,-1.510501862E1,-3.706224203E0,-1.989581585E0
5.251233513E2,-1.602439117E1,-3.811569214E0,-2.743755102E0
5.251333513E2,-1.689348793E1,-3.758896589E0,-3.670311213E0
5.251433513E2,-1.746809578E1,-3.512293816E0,-4.383783340E0
5.251533513E2,-1.771469879E1,-3.248931646E0,-4.793191910E0
5.251633513E2,-1.746330643E1,-3.232172251E0,-5.020640850E0
5.251733513E2,-1.658942413E1,-3.421314240E0,-4.994304657E0
5.251833513E2,-1.547612000E1,-3.804386616E0,-4.635174274E0
5.251933513E2,-1.457111168E1,-4.323928356E0,-3.907337189E0
5.252033513E2,-1.388636971E1,-4.747702122E0,-2.705447912E0
5.252133513E2,-1.364216137E1,-5.145139217E0,-1.754949808E0
5.252233513E2,-1.400847435E1,-5.664681435E0,-1.096544385E0
5.252333513E2,-1.447055531E1,-6.054935932E0,-6.895300746E-1
5.252433513E2,-1.474110031E1,-6.375759125E0,-5.410895944E-1
5.252533513E2,-1.475067711E1,-6.845022678E0,-5.506663918E-1
5.252633513E2,-1.455674648E1,-7.340622425E0,-6.105214357E-1
5.252733513E2,-1.437239265E1,-7.872135162E0,-6.679822803E-1
5.252833513E2,-1.438436413E1,-8.832210541E0,-8.116343617E-1
5.252933513E2,-1.461420727E1,-9.821015358E0,-9.528923035E-1
5.253033513E2,-1.480334949E1,-1.077390766E1,-1.017535686E0
5.253133513E2,-1.477701283E1,-1.157835960E1,-9.911994934E-1
5.253233513E2,-1.442985344E1,-1.207395935E1,-8.595184088E-1
5.253333513E2,-1.395340729E1,-1.222479343E1,-7.757213712E-1
5.253433513E2,-1.336682796E1,-1.215057373E1,-7.493851185E-1
5.253533513E2,-1.255279922E1,-1.182496262E1,-7.685387731E-1
5.253633513E2,-1.184411621E1,-1.150892735E1,-8.259995580E-1
5.253733513E2,-1.126232433E1,-1.134372807E1,-8.044517636E-1
5.253833513E2,-1.069968700E1,-1.130781460E1,-6.416460276E-1
5.253933513E2,-1.001494598E1,-1.126232433E1,-4.692635238E-1
5.254033513E2,-9.279925346E0,-1.120007515E1,-3.591302633E-1
5.254133513E2,-8.633491516E0,-1.117373943E1,-3.854664862E-1
5.254233513E2,-7.936778545E0,-1.106839466E1,-4.381389022E-1
5.254333513E2,-7.376535416E0,-1.093431950E1,-3.040636182E-1
5.254433513E2,-6.852205276E0,-1.075235939E1,-3.016694188E-1
5.254533513E2,-6.414066315E0,-1.060391903E1,-4.189853072E-1
5.254633513E2,-5.968744755E0,-1.048899746E1,-6.512228847E-1
5.254733513E2,-5.521028996E0,-1.034295177E1,-9.409212470E-1
5.254833513E2,-5.114014626E0,-1.005325317E1,-1.163581967E0
5.254933513E2,-4.841075897E0,-9.607931137E0,-1.405396342E0
5.255033513E2,-4.886565685E0,-9.241618156E0,-1.673547029E0
5.255133513E2,-5.185841084E0,-9.026140213E0,-2.114080191E0
5.255233513E2,-5.343858242E0,-8.765172005E0,-2.590526342E0
5.255333513E2,-5.331887245E0,-8.614337921E0,-2.849100113E0
5.255433513E2,-5.260061264E0,-8.877699852E0,-3.014299870E0
5.255533513E2,-4.948814869E0,-9.303867340E0,-2.901772499E0
5.255633513E2,-4.302380562E0,-9.706093788E0,-2.499546528E0
5.255733513E2,-3.873818398E0,-1.020169353E1,-2.001552582E0
5.255833513E2,-3.339911461E0,-1.056800652E1,-1.393425345E0
5.255933513E2,-2.791639090E0,-1.075235939E1,-8.044517636E-1
5.256033513E2,-2.250549555E0,-1.068532181E1,-1.029506698E-1
5.256133513E2,-1.690306425E0,-1.058237171E1,4.908113480E-1
5.256233513E2,-1.273715258E0,-1.065898609E1,7.469909191E-1
5.256333513E2,-8.858546019E-1,-1.066137981E1,8.906430602E-1
5.256433513E2,-4.094084799E-1,-1.042195988E1,1.048660398E0
5.256533513E2,-7.900865376E-2,-1.029027843E1,1.230619669E0
5.256633513E2,5.746084079E-2,-1.037168217E1,1.419761658E0
5.256733513E2,3.112462163E-2,-1.048660374E1,1.426944256E0
5.256833513E2,-8.379705995E-2,-1.033337498E1,1.247379065E0
5.256933513E2,-6.320692301E-1,-1.002931118E1,8.595184088E-1
5.257033513E2,-2.068590164E0,-1.005564690E1,2.370259613E-1
5.257133513E2,-4.199429989E0,-1.046745014E1,-7.086837292E-1
5.257233513E2,-5.987898350E0,-1.094868469E1,-1.460463047E0
5.257333513E2,-7.644686222E0,-1.141555405E1,-2.087743998E0
5.257433513E2,-9.109937668E0,-1.160709000E1,-2.557007313E0
5.257533513E2,-1.013704967E1,-1.159751320E1,-2.942473888E0
5.257633513E2,-1.063264942E1,-1.153047562E1,-3.196259260E0
5.257733513E2,-1.088882923E1,-1.154484081E1,-3.380612850E0
5.257833513E2,-1.104205799E1,-1.172679996E1,-3.469198227E0
5.257933513E2,-1.093671322E1,-1.171243477E1,-3.268085241E0
5.258033513E2,-1.075235939E1,-1.145146656E1,-2.865859509E0
5.258133513E2,-1.078348446E1,-1.115697956E1,-2.501940727E0
5.258233513E2,-1.086488724E1,-1.065419769E1,-2.260126352E0
5.258333513E2,-1.072841740E1,-1.013226128E1,-2.269703150E0
5.258433513E2,-1.052012253E1,-9.761159897E0,-2.640804529E0
5.258533513E2,-1.018253994E1,-9.447520256E0,-3.007117271E0
5.258633513E2,-1.006522369E1,-9.162610054E0,-3.284844637E0
5.258733513E2,-1.001015759E1,-8.963891029E0,-3.557783842E0
5.258833513E2,-1.024478912E1,-8.724471092E0,-3.756502390E0
5.258933513E2,-1.080024433E1,-8.590395927E0,-3.828328609E0
5.259033513E2,-1.162384892E1,-8.350975990E0,-3.600879431E0
5.259133513E2,-1.237562847E1,-7.936778545E0,-3.119644880E0
5.259233513E2,-1.311064816E1,-7.513004780E0,-2.600103140E0
5.259333513E2,-1.394622517E1,-7.096413612E0,-2.018311977E0
5.259433513E2,-1.481053162E1,-6.732495308E0,-1.517923832E0
5.259533513E2,-1.587595177E1,-6.320692539E0,-1.237802267E0
5.259633513E2,-1.684799767E1,-5.992686749E0,-1.297657371E0
5.259733513E2,-1.757344055E1,-5.755661011E0,-1.565807939E0
5.259833513E2,-1.776018906E1,-5.554547787E0,-1.912967205E0
5.259933513E2,-1.717839813E1,-5.348646641E0,-2.138022184E0
5.260033513E2,-1.584722137E1,-5.075707436E0,-2.042253971E0
5.260133513E2,-1.450646782E1,-4.757278919E0,-1.637633920E0
5.260233513E2,-1.333570385E1,-4.522646904E0,-1.376665950E0
5.260333513E2,-1.268208599E1,-4.412513733E0,-1.472434044E0
5.260433513E2,-1.256237602E1,-4.280832767E0,-1.596932530E0
5.260533513E2,-1.272757626E1,-4.007893562E0,-1.872265697E0
5.260633513E2,-1.293587208E1,-3.600879431E0,-2.157175779E0
5.260733513E2,-1.354639339E1,-3.325546265E0,-2.734178305E0
5.260833513E2,-1.441069984E1,-3.339911461E0,-3.519476414E0
5.260933513E2,-1.555752277E1,-3.634398222E0,-4.426878929E0
5.261033513E2,-1.673786354E1,-4.103661537E0,-5.269638062E0
5.261133513E2,-1.759738159E1,-4.441244125E0,-5.714959621E0
5.261233513E2,-1.781046677E1,-4.565742493E0,-5.810727596E0
5.261333513E2,-1.736275101E1,-4.594472885E0,-5.645527840E0
5.261433513E2,-1.651759720E1,-4.807557106E0,-5.367800236E0
5.261533513E2,-1.566526127E1,-5.255272865E0,-4.934449673E0
5.261633513E2,-1.479377270E1,-5.671864033E0,-4.048594952E0
5.261733513E2,-1.397256088E1,-5.906495571E0,-2.770091295E0
5.261833513E2,-1.362300777E1,-6.234501362E0,-1.750161409E0
5.261933513E2,-1.382172680E1,-6.873753071E0,-1.084573388E0
5.262033513E2,-1.415930843E1,-7.453149796E0,-6.847416759E-1
5.262133513E2,-1.445858383E1,-8.039729118E0,-5.698199868E-1
5.262233513E2,-1.482729149E1,-8.645462036E0,-6.536170840E-1
5.262333513E2,-1.503319263E1,-9.308655739E0,-7.637503147E-1
5.262433513E2,-1.528218937E1,-1.015380955E1,-9.600749016E-1
5.262533513E2,-1.546175480E1,-1.121204662E1,-1.197100878E0
5.262633513E2,-1.569159794E1,-1.227028370E1,-1.278503656E0
5.262733513E2,-1.581849098E1,-1.312501335E1,-1.127668977E0
5.262833513E2,-1.565089607E1,-1.365892029E1,-9.289502501E-1
5.262933513E2,-1.524627686E1,-1.384806252E1,-7.493851185E-1
5.263033513E2,-1.469561005E1,-1.378820801E1,-7.062895298E-1
5.263133513E2,-1.395580196E1,-1.352484512E1,-7.374141216E-1
5.263233513E2,-1.317050362E1,-1.324951267E1,-7.517793179E-1
5.263333513E2,-1.217451572E1,-1.281137371E1,-6.272808313E-1
5.263433513E2,-1.113064384E1,-1.238999367E1,-5.339069963E-1
5.263533513E2,-1.015141487E1,-1.202607536E1,-4.453215301E-1
5.263633513E2,-9.121908188E0,-1.169567490E1,-4.525041282E-1
5.263733513E2,-8.372523308E0,-1.146822643E1,-4.979939461E-1
5.263833513E2,-7.771578789E0,-1.125274754E1,-3.591302633E-1
5.263933513E2,-7.295132637E0,-1.094389629E1,-8.379705995E-2
5.264033513E2,-6.825869083E0,-1.063504410E1,5.746084079E-2
5.264133513E2,-6.392518520E0,-1.034055710E1,6.703764945E-2
5.264233513E2,-5.995080948E0,-1.008677197E1,-2.394201700E-3
5.264333513E2,-5.549759388E0,-9.787496567E0,-1.532289088E-1
5.264433513E2,-5.159504890E0,-9.576807022E0,-3.543418646E-1
5.264533513E2,-4.860229492E0,-9.356540680E0,-5.482721925E-1
5.264633513E2,-4.632780075E0,-9.143456459E0,-8.283938169E-1
5.264733513E2,-4.247313976E0,-8.901641846E0,-1.340752959E0
5.264833513E2,-3.948038578E0,-8.805873871E0,-1.956062794E0
5.264933513E2,-3.476380825E0,-8.813055992E0,-2.427720547E0
5.265033513E2,-2.885013103E0,-8.949525833E0,-2.803610086E0
5.265133513E2,-2.396595955E0,-9.267954826E0,-2.877830505E0
5.265233513E2,-1.841141105E0,-9.428366661E0,-2.609679937E0
5.265333513E2,-1.185129881E0,-9.414001465E0,-2.276885748E0
5.265433513E2,-1.089361787E0,-9.504981041E0,-1.862688899E0
5.265533513E2,-1.168370485E0,-9.612719536E0,-1.424550056E0
5.265633513E2,-1.256955862E0,-9.818621635E0,-9.074024558E-1
5.265733513E2,-1.180341482E0,-9.789890289E0,-3.711012602E-1
5.265833513E2,-8.092401624E-1,-9.677363396E0,3.687070608E-1
5.265933513E2,-5.363011956E-1,-9.708487511E0,9.744400978E-1
5.266033513E2,-4.644751251E-1,-1.000297451E1,1.182735682E0
5.266133513E2,-1.963245422E-1,-1.013465595E1,1.106121182E0
5.266233513E2,2.346317619E-1,-9.916783333E0,9.576807022E-1
5.266333513E2,3.351882398E-1,-9.962273598E0,5.363011956E-1
5.266433513E2,1.843535304E-1,-1.052012253E1,-2.825157940E-1
5.266533513E2,-2.011129409E-1,-1.120246983E1,-1.326387763E0
5.266633513E2,-1.130063176E0,-1.156878281E1,-1.814804912E0
5.266733513E2,-2.681505919E0,-1.178904915E1,-1.747767210E0
5.266833513E2,-4.991910458E0,-1.226070690E1,-1.668758631E0
5.266933513E2,-7.268796444E0,-1.273715305E1,-1.596932530E0
5.267033513E2,-9.222464561E0,-1.303882217E1,-1.546654344E0
5.267133513E2,-1.075954247E1,-1.329260826E1,-1.525106430E0
5.267233513E2,-1.227746677E1,-1.363497829E1,-1.845929503E0
5.267333513E2,-1.316571522E1,-1.401565647E1,-2.272097349E0
5.267433513E2,-1.329500198E1,-1.417127991E1,-2.774879694E0
5.267533513E2,-1.291193008E1,-1.406832886E1,-3.189076662E0
5.267633513E2,-1.238999367E1,-1.374990082E1,-3.383007050E0
5.267733513E2,-1.203086376E1,-1.327345467E1,-3.416525841E0
5.267833513E2,-1.175792408E1,-1.281137371E1,-3.459621429E0
5.267933513E2,-1.163582039E1,-1.219606304E1,-3.521870613E0
5.268033513E2,-1.174116516E1,-1.167652130E1,-3.665522814E0
5.268133513E2,-1.190636539E1,-1.117134476E1,-3.732560396E0
5.268233513E2,-1.177468395E1,-1.061349583E1,-3.890577793E0
5.268333513E2,-1.174355888E1,-1.025915432E1,-4.271255970E0
5.268433513E2,-1.205959415E1,-1.012986755E1,-4.570530891E0
5.268533513E2,-1.235168648E1,-9.935936928E0,-4.474762917E0
5.268633513E2,-1.279700851E1,-9.674968719E0,-3.936067581E0
5.268733513E2,-1.351526833E1,-9.416395187E0,-3.179499865E0
5.268833513E2,-1.408508873E1,-9.138668060E0,-2.576161146E0
5.268933513E2,-1.482489681E1,-8.880094528E0,-2.092532396E0
5.269033513E2,-1.574905872E1,-8.616731644E0,-1.754949808E0
5.269133513E2,-1.646971321E1,-8.322244644E0,-1.666364431E0
5.269233513E2,-1.696531296E1,-8.013393402E0,-1.584961534E0
5.269333513E2,-1.702756310E1,-7.618350029E0,-1.450886250E0
5.269433513E2,-1.656787491E1,-7.189787865E0,-1.235408068E0
5.269533513E2,-1.579215431E1,-6.754043102E0,-9.504981041E-1
5.269633513E2,-1.482010841E1,-6.177040577E0,-6.081272364E-1
5.269733513E2,-1.388636971E1,-5.480327606E0,-4.261679053E-1
5.269833513E2,-1.328063679E1,-4.862623692E0,-5.985504389E-1
5.269933513E2,-1.316092682E1,-4.338293552E0,-9.265560508E-1
5.270033513E2,-1.325908947E1,-3.715801001E0,-1.118092179E0
5.270133513E2,-1.354878712E1,-2.942473888E0,-1.383848548E0
5.270233513E2,-1.405635834E1,-2.468421936E0,-1.742978811E0
5.270333513E2,-1.519120979E1,-2.305616140E0,-2.358288765E0
5.270433513E2,-1.672828674E1,-2.487575531E0,-3.193865061E0
5.270533513E2,-1.811453056E1,-2.619256735E0,-3.940855980E0
5.270633513E2,-1.929726601E1,-2.736572504E0,-4.592078686E0
5.270733513E2,-2.022142792E1,-2.853888512E0,-5.109226227E0
5.270833513E2,-2.063083649E1,-3.090914488E0,-5.552153587E0
5.270933513E2,-2.045127106E1,-3.409343243E0,-5.592854977E0
5.271033513E2,-2.004664993E1,-3.931279182E0,-5.470750809E0
5.271133513E2,-1.978568268E1,-4.558559895E0,-5.147533417E0
5.271233513E2,-1.954626274E1,-5.128379822E0,-4.687847137E0
5.271333513E2,-1.923980522E1,-5.904101372E0,-4.309563160E0
5.271433513E2,-1.882321358E1,-7.017405033E0,-4.192247391E0
5.271533513E2,-1.803552055E1,-8.456320763E0,-4.209006786E0
5.271633513E2,-1.686715126E1,-9.600749016E0,-4.082113743E0
5.271733513E2,-1.589749908E1,-1.068771648E1,-3.658340216E0
5.271833513E2,-1.515290260E1,-1.183214474E1,-3.248931646E0
5.271933513E2,-1.492305946E1,-1.306515884E1,-2.801215887E0
5.272033513E2,-1.503079796E1,-1.430774975E1,-2.358288765E0
5.272133513E2,-1.503079796E1,-1.518881512E1,-1.843535304E0
5.272233513E2,-1.493502998E1,-1.564371395E1,-1.259350061E0
5.272333513E2,-1.478180122E1,-1.571793461E1,-5.339069963E-1
5.272433513E2,-1.457111168E1,-1.560301208E1,-6.703764945E-2
5.272533513E2,-1.430774975E1,-1.542105293E1,1.963245422E-1
5.272633513E2,-1.386961079E1,-1.517205620E1,2.226607651E-1
5.272733513E2,-1.318726254E1,-1.489911747E1,1.316810995E-1
5.272833513E2,-1.229901409E1,-1.459744740E1,1.005564705E-1
5.272933513E2,-1.115219116E1,-1.422634697E1,2.130839527E-1
5.273033513E2,-9.832986832E0,-1.373074722E1,4.046200812E-1
5.273133513E2,-8.638279915E0,-1.319205093E1,4.501099288E-1
5.273233513E2,-7.539340973E0,-1.262462521E1,4.836287498E-1
5.273333513E2,-6.777985096E0,-1.213860226E1,3.830722570E-1
5.273433513E2,-6.186617374E0,-1.167412758E1,1.747767180E-1
5.273533513E2,-5.652710438E0,-1.128626728E1,-1.388636976E-1
5.273633513E2,-5.154716492E0,-1.087925243E1,-5.171475410E-1
5.273733513E2,-4.721365929E0,-1.051772785E1,-9.313444495E-1
5.273833513E2,-4.367023945E0,-1.018732834E1,-1.297657371E0
5.273933513E2,-4.276044369E0,-9.998186111E0,-1.668758631E0
5.274033513E2,-4.417302132E0,-9.809044838E0,-1.958456993E0
5.274133513E2,-4.299986362E0,-9.481039047E0,-2.264914751E0
5.274233513E2,-4.084507942E0,-9.212887764E0,-2.683900118E0
5.274333513E2,-3.912125587E0,-9.064447403E0,-3.256114244E0
5.274433513E2,-3.778050184E0,-9.114726067E0,-3.871424198E0
5.274533513E2,-3.584120035E0,-9.473855972E0,-4.177882195E0
5.274633513E2,-3.256114244E0,-9.737217903E0,-3.974374771E0
5.274733513E2,-3.064578056E0,-9.957485199E0,-3.603273630E0
5.274833513E2,-3.007117271E0,-1.030464458E1,-3.098097086E0
5.274933513E2,-3.002328873E0,-1.071644688E1,-2.353500366E0
5.275033513E2,-3.004723072E0,-1.121444035E1,-1.230619669E0
5.275133513E2,-2.540247917E0,-1.176271248E1,1.436520964E-1
5.275233513E2,-1.635239720E0,-1.194467258E1,1.630451322E0
5.275333513E2,-4.357447028E-1,-1.174834728E1,2.980781078E0
5.275433513E2,3.639186621E-1,-1.151850414E1,4.050989151E0
5.275533513E2,8.858546019E-1,-1.126232433E1,4.716577530E0
5.275633513E2,1.034295082E0,-1.126232433E1,4.967968464E0
5.275733513E2,9.217676520E-1,-1.135330486E1,4.750096321E0
5.275833513E2,6.943184733E-1,-1.136288166E1,4.201824188E0
5.275933513E2,-8.619125932E-2,-1.127668953E1,3.447650433E0
5.276033513E2,-1.460463047E0,-1.138203526E1,2.731784105E0
5.276133513E2,-3.117250681E0,-1.193509579E1,1.843535304E0
5.276233513E2,-4.762067318E0,-1.255758762E1,8.355764151E-1
5.276333513E2,-6.809109688E0,-1.310585976E1,-3.399766386E-1
5.276433513E2,-8.741230011E0,-1.333330917E1,-1.637633920E0
5.276533513E2,-1.010592556E1,-1.324232960E1,-2.894589901E0
5.276633513E2,-1.125274754E1,-1.317050362E1,-4.321534157E0
5.276733513E2,-1.162863731E1,-1.312022495E1,-5.324704647E0
5.276833513E2,-1.136527538E1,-1.296460247E1,-5.861005783E0
5.276933513E2,-1.081700325E1,-1.266532707E1,-5.770026207E0
5.277033513E2,-1.081700325E1,-1.266532707E1,-5.770026207E0
5.277133513E2,-1.037407589E1,-1.228225517E1,-4.467580318E0
5.277233513E2,-1.010831928E1,-1.203804588E1,-3.861847401E0
5.277333513E2,-1.003649330E1,-1.186087513E1,-3.605667830E0
5.277433513E2,-1.011071396E1,-1.179383755E1,-3.519476414E0
5.277533513E2,-1.013704967E1,-1.174116516E1,-3.378218651E0
5.277633513E2,-1.043153667E1,-1.179383755E1,-3.311181068E0
5.277733513E2,-1.081939793E1,-1.192073059E1,-3.189076662E0
5.277833513E2,-1.139879417E1,-1.214339066E1,-2.947262287E0
5.277933513E2,-1.209071827E1,-1.216254425E1,-2.636016130E0
5.278033513E2,-1.293587208E1,-1.187284660E1,-2.444479942E0
5.278133513E2,-1.439154625E1,-1.144188976E1,-2.355894566E0
5.278233513E2,-1.583764458E1,-1.089361763E1,-2.018311977E0
5.278333513E2,-1.718557930E1,-1.012747288E1,-1.479616642E0
5.278433513E2,-1.882800293E1,-9.435548782E0,-1.065419793E0
5.278533513E2,-2.047521210E1,-8.858546257E0,-1.000776291E0
5.278633513E2,-2.135627937E1,-8.279149055E0,-1.158793569E0
5.278733513E2,-2.131318283E1,-7.757213593E0,-1.405396342E0
5.278833513E2,-2.027649498E1,-7.445967197E0,-1.647210717E0
5.278933513E2,-1.864843750E1,-7.101202011E0,-1.707065821E0
5.279033513E2,-1.675941277E1,-6.550535679E0,-1.527500629E0
5.279133513E2,-1.504516315E1,-5.899312973E0,-1.369483352E0
5.279233513E2,-1.393425369E1,-5.327098846E0,-1.182735682E0
5.279333513E2,-1.335725117E1,-4.829104900E0,-1.115697980E0
5.279433513E2,-1.322556973E1,-4.311957359E0,-1.252167463E0
5.279533513E2,-1.343865395E1,-3.813963413E0,-1.663970232E0
5.279633513E2,-1.415212631E1,-3.737348795E0,-2.243366957E0
5.279733513E2,-1.538753414E1,-3.847482204E0,-2.971204281E0
5.279833513E2,-1.719994545E1,-3.780444384E0,-3.552995205E0
5.279933513E2,-1.902193260E1,-3.548206806E0,-4.163516521E0
5.280033513E2,-2.035310936E1,-2.937685490E0,-4.532223701E0
5.280133513E2,-2.084870911E1,-2.217030764E0,-4.771644115E0
5.280233513E2,-2.032916641E1,-1.833958507E0,-4.853046894E0
5.280333513E2,-1.938585091E1,-2.176329374E0,-4.869806290E0
