"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.669864564E2,-1.995696783E0,-1.028697014E0,6.078720093E0
4.669964413E2,-2.801428080E0,-1.144150615E0,7.140403748E0
4.670064717E2,-3.761097431E0,-1.094059706E0,8.181928635E0
4.670164303E2,-4.540561199E0,-9.896016717E-1,8.987049103E0
4.670264604E2,-4.784296513E0,-1.208902359E0,9.268658638E0
4.670364499E2,-4.294382572E0,-1.835039139E0,8.802568436E0
4.670464497E2,-3.167336226E0,-2.321898699E0,7.743327618E0
4.670564388E2,-1.899790883E0,-2.289522886E0,6.752504349E0
4.670664693E2,-1.243721604E0,-1.880854130E0,6.181956291E0
4.670764585E2,-1.269377947E0,-1.381166339E0,5.976094723E0
4.670864583E2,-1.711644411E0,-8.680394888E-1,5.999307632E0
4.670964474E2,-2.304794550E0,-5.204572082E-1,5.946162224E0
4.671064777E2,-2.744617462E0,-3.616322279E-1,5.602245331E0
4.671164364E2,-2.894279480E0,-2.767219543E-1,5.119050980E0
4.671264668E2,-2.860071182E0,-2.602286041E-1,4.727486134E0
4.671364558E2,-2.737898111E0,-3.084869385E-1,4.460537910E0
4.671464580E2,-2.580905676E0,-3.683517575E-1,4.208250523E0
4.671564450E2,-2.467284679E0,-3.689626157E-1,3.884492159E0
4.671664776E2,-2.470339060E0,-2.968805134E-1,3.534466267E0
4.671764340E2,-2.673146248E0,-1.557706445E-1,3.228422880E0
4.671864665E2,-2.822808266E0,-8.491026610E-2,2.809980154E0
4.671964536E2,-2.910772800E0,-5.619960278E-2,2.472782612E0
4.672064533E2,-2.910161972E0,-8.307767659E-2,2.065335512E0
4.672164425E2,-2.791654110E0,-1.282816976E-1,1.579697490E0
4.672264727E2,-2.565023184E0,-1.185078546E-1,1.051909924E0
4.672364315E2,-2.266309977E0,-8.002334833E-2,5.180137157E-1
4.672464617E2,-1.897347450E0,4.642575979E-2,-2.748893574E-2
4.672564511E2,-1.497230768E0,2.919935882E-1,-5.619960427E-1
4.672664515E2,-1.125213742E0,6.352998614E-1,-1.069625020E0
4.672764401E2,-8.026769161E-1,1.012203693E0,-1.581530094E0
4.672864705E2,-4.886921942E-1,1.405600905E0,-2.165517330E0
4.672964290E2,-1.771509200E-1,1.857030392E0,-2.814867020E0
4.673064617E2,1.172861308E-1,2.293188095E0,-3.427564859E0
4.673164487E2,4.972442985E-1,2.744006634E0,-3.955352545E0
4.673264813E2,1.029918790E0,3.153897285E0,-4.431827545E0
4.673364377E2,1.759291887E0,3.316387415E0,-4.659679890E0
4.673464681E2,2.677422285E0,3.282178879E0,-4.648684502E0
4.673564573E2,3.677408695E0,3.106860638E0,-4.698164463E0
4.673664911E2,4.731762409E0,2.617557526E0,-4.918076038E0
4.673764462E2,5.839261055E0,1.856419444E0,-5.254052162E0
4.673864764E2,6.787323952E0,9.388998747E-1,-5.673716545E0
4.673964352E2,7.337102413E0,-8.735372871E-2,-6.170350075E0
4.674064653E2,7.384139061E0,-9.028588533E-1,-6.714630604E0
4.674164549E2,7.006624222E0,-1.319468975E0,-7.092756271E0
4.674264545E2,6.233880043E0,-1.294423461E0,-7.061602116E0
4.674364438E2,5.267490864E0,-1.058018565E0,-6.742730618E0
4.674464730E2,4.357301712E0,-6.591235995E-1,-6.464787006E0
4.674564321E2,3.552181482E0,-2.260201424E-1,-6.287024975E0
4.674664626E2,2.419637203E0,2.840523422E-1,-5.966320992E0
4.674764518E2,1.711033583E0,5.308418870E-1,-5.603466988E0
4.674864517E2,1.123381138E0,7.739662528E-1,-5.109276772E0
4.674964407E2,6.835582256E-1,9.505063295E-1,-4.647462845E0
4.675064733E2,4.703662395E-1,9.566149712E-1,-4.251622200E0
4.675164297E2,4.770857692E-1,7.959573865E-1,-3.903429031E0
4.675264625E2,6.175847650E-1,5.674937963E-1,-3.607159376E0
4.675364493E2,8.038986921E-1,3.720169365E-1,-3.329826355E0
4.675464499E2,9.798278809E-1,3.011565804E-1,-3.009122133E0
4.675564388E2,1.109942198E0,3.878994286E-1,-2.617557526E0
4.675664699E2,1.215621829E0,5.613851547E-1,-2.196671486E0
4.675764583E2,1.323134065E0,7.660250068E-1,-1.851532578E0
4.675864589E2,1.390940189E0,9.010262489E-1,-1.626123309E0
4.675964474E2,1.353066564E0,9.077457786E-1,-1.507615447E0
4.676064785E2,1.141707182E0,8.319984674E-1,-1.434922457E0
4.676164363E2,7.000515461E-1,7.599163651E-1,-1.292590857E0
4.676264669E2,1.710422710E-2,7.086036801E-1,-9.486737251E-1
4.676364560E2,-8.026769161E-1,6.768386960E-1,-3.604104817E-1
4.676464579E2,-1.601688623E0,6.126978397E-1,5.400048494E-1
4.676564450E2,-2.261423111E0,4.691445231E-1,1.712255239E0
4.676664752E2,-2.685363531E0,1.795943826E-1,2.893057823E0
4.676764340E2,-2.746450186E0,-2.046398520E-1,3.820351124E0
4.676864643E2,-2.469728231E0,-6.053674817E-1,4.373184204E0
4.676964533E2,-2.003027201E0,-9.712757468E-1,4.553389549E0
4.677064555E2,-1.519221902E0,-1.173472166E0,4.475198746E0
4.677164426E2,-1.225395679E0,-1.130711555E0,4.467257500E0
4.677264730E2,-1.275486588E0,-1.134987593E0,5.047579288E0
4.677364315E2,-1.602299571E0,-1.332297087E0,6.239988327E0
4.677464620E2,-2.059226751E0,-1.507004619E0,7.580226898E0
4.677564511E2,-2.614503145E0,-1.403157473E0,9.111665726E0
4.677664508E2,-2.599842548E0,-1.233947754E0,9.356622696E0
4.677764400E2,-2.231490850E0,-1.202793717E0,8.836776733E0
4.677864703E2,-1.676214218E0,-1.220508814E0,7.869165897E0
4.677964290E2,-1.070846796E0,-1.032362223E0,6.869790554E0
4.678064595E2,-7.037167549E-1,-4.673119187E-1,6.015190125E0
4.678164487E2,-8.729264140E-1,2.535090744E-1,5.343238354E0
4.678264791E2,-1.605353832E0,7.996225953E-1,4.941899776E0
4.678364377E2,-2.557081938E0,1.016479731E0,4.707327366E0
4.678464702E2,-3.274237633E0,1.059851170E0,4.375627518E0
4.678564570E2,-3.576005220E0,9.859365225E-1,3.910148382E0
4.678664592E2,-3.555846691E0,8.509352803E-1,3.421456337E0
4.678764462E2,-3.406184673E0,7.354817390E-1,3.039665461E0
4.678864786E2,-3.284622431E0,6.151412725E-1,2.794097662E0
4.678964352E2,-3.224757671E0,4.984660447E-1,2.648711681E0
4.679064730E2,-3.198490381E0,3.726277947E-1,2.557081938E0
4.679164603E2,-3.164282084E0,2.260201424E-1,2.474615097E0
4.679264600E2,-3.098919392E0,6.169738993E-2,2.344500780E0
4.679364493E2,-3.000570059E0,-1.356120855E-1,2.139860868E0
4.679464795E2,-2.857627630E0,-3.469714522E-1,1.855808616E0
4.679564383E2,-2.660318136E0,-5.485569835E-1,1.508837104E0
4.679664686E2,-2.409252644E0,-7.104362845E-1,1.089172721E0
4.679764579E2,-2.122145891E0,-7.788531780E-1,6.108652353E-1
4.679864582E2,-1.822211027E0,-7.269296646E-1,1.288925707E-1
4.679964468E2,-1.538158655E0,-5.601634383E-1,-3.182607889E-1
4.680064779E2,-1.280984402E0,-2.736676335E-1,-8.191702962E-1
4.680164358E2,-1.046412110E0,8.429940045E-2,-1.480737329E0
4.680264663E2,-8.081747293E-1,4.728097022E-1,-2.379320145E0
4.680364554E2,-5.803219676E-1,1.031751394E0,-3.309056997E0
4.680464573E2,-4.343251884E-1,2.373211384E0,-4.441601276E0
4.680564443E2,-3.500257730E-1,3.491094828E0,-4.907080650E0
4.680664770E2,6.536258012E-2,4.284608841E0,-5.005429745E0
4.680764640E2,1.099557400E0,4.401284218E0,-4.889365196E0
4.680864659E2,2.692083120E0,3.891211510E0,-4.899750233E0
4.680964527E2,4.526511669E0,3.067154408E0,-5.139820099E0
4.681064832E2,6.304129124E0,2.268142700E0,-5.344460011E0
4.681164420E2,7.796473026E0,1.629177570E0,-5.458080769E0
4.681264721E2,8.774468422E0,9.346238375E-1,-5.580864906E0
4.681364616E2,9.090285301E0,7.269296050E-2,-5.971207619E0
4.681464613E2,8.803790092E0,-7.403686643E-1,-6.519154072E0
4.681564505E2,7.878329277E0,-1.111774802E0,-6.677978992E0
4.681664807E2,6.522208214E0,-1.063516378E0,-6.413474083E0
4.681764394E2,5.184413433E0,-6.352998614E-1,-6.072611332E0
4.681864699E2,4.035375595E0,2.687807009E-2,-5.882021427E0
4.681964591E2,3.037832975E0,6.151412725E-1,-5.739078999E0
4.682064589E2,2.197893143E0,1.049466491E0,-5.430592060E0
4.682164480E2,1.541213036E0,1.308473349E0,-4.935180187E0
4.682264785E2,1.054964304E0,1.500285029E0,-4.412890434E0
4.682364370E2,7.501425147E-1,1.566869378E0,-3.981008768E0
4.682464696E2,6.670648456E-1,1.419650793E0,-3.605937481E0
4.682564566E2,7.684684992E-1,1.094059706E0,-3.279735565E0
4.682664588E2,9.621127844E-1,7.202101350E-1,-3.029280663E0
4.682764456E2,1.131322384E0,4.373795092E-1,-2.857016802E0
4.682864760E2,1.207069755E0,2.541199327E-1,-2.659096479E0
4.682964346E2,1.217454433E0,1.899790913E-1,-2.408030748E0
4.683064650E2,1.204626322E0,2.718350291E-1,-2.169182539E0
4.683164543E2,1.184467673E0,4.893030524E-1,-1.996918440E0
4.683264853E2,1.078177214E0,7.257078886E-1,-1.887573600E0
4.683364431E2,5.479460955E-1,8.472700715E-1,-1.750739813E0
4.683464743E2,-1.014036313E-1,8.301658630E-1,-1.591303945E0
4.683564628E2,-9.419541955E-1,8.436049223E-1,-1.346346974E0
4.683664650E2,-1.853365183E0,8.827002645E-1,-8.936958313E-1
4.683764518E2,-2.809369326E0,8.124507666E-1,-1.728748679E-1
4.683864843E2,-3.627317905E0,6.835582256E-1,8.045095205E-1
4.683964407E2,-4.111733913E0,4.899139404E-1,1.936442852E0
4.684064711E2,-4.154494762E0,1.007927656E-1,3.014620066E0
4.684164601E2,-3.728110552E0,-4.844161272E-1,3.784310102E0
4.684264603E2,-2.905275106E0,-1.201571941E0,4.101349354E0
4.684364493E2,-1.925447226E0,-1.932777643E0,4.158159733E0
4.684464810E2,-1.033583999E0,-2.517986536E0,4.291328430E0
4.684564379E2,-5.204572082E-1,-2.862514496E0,4.838052750E0
4.684664726E2,-5.827654600E-1,-3.164282084E0,5.859419346E0
4.684764573E2,-1.182635069E0,-3.389080286E0,7.034113407E0
4.684864573E2,-2.112982988E0,-3.235753298E0,8.125118256E0
4.684964463E2,-3.057991505E0,-2.733011007E0,8.946732521E0
4.685064764E2,-3.646254539E0,-2.119702339E0,9.163589478E0
4.685164352E2,-3.641367674E0,-1.806939363E0,8.727431297E0
4.685264659E2,-2.985909224E0,-1.738522530E0,7.914980888E0
4.685364549E2,-1.854586840E0,-1.742187738E0,7.019452572E0
4.685464554E2,-8.356636763E-1,-1.621236324E0,6.265645027E0
4.685564444E2,-4.532620013E-1,-1.384831548E0,5.786115646E0
4.685664749E2,-6.896668673E-1,-9.902125597E-1,5.523443699E0
4.685764638E2,-1.255938888E0,-6.102544069E-1,5.356066704E0
4.685864638E2,-1.811215401E0,-2.999348342E-1,5.146539688E0
4.685964530E2,-2.208888769E0,-6.475171447E-2,4.891808987E0
4.686064856E2,-2.450180531E0,3.237585723E-2,4.714046955E0
4.686164420E2,-2.572964430E0,5.742133409E-2,4.588819504E0
4.686264745E2,-2.614503145E0,-2.138028294E-2,4.221689701E0
4.686364616E2,-2.639548779E0,-9.346238524E-2,3.903429031E0
4.686464635E2,-2.704911232E0,-1.685988009E-1,3.615100622E0
4.686564505E2,-2.795319319E0,-2.040289938E-1,3.309667826E0
4.686664831E2,-2.894279480E0,-2.150245607E-1,2.973081112E0
4.686764395E2,-2.955366135E0,-2.009746730E-1,2.615114212E0
4.686864718E2,-2.931542397E0,-1.374446750E-1,2.191173553E0
4.686964591E2,-2.755002260E0,-3.054326167E-3,1.654223084E0
4.687064586E2,-2.387872219E0,1.606575549E-1,1.049466491E0
4.687164480E2,-1.820989251E0,3.170390725E-1,4.153883755E-1
4.687264803E2,-1.086729288E0,4.703662395E-1,-1.844813079E-1
4.687364370E2,-3.207042515E-1,5.943718553E-1,-7.067710757E-1
4.687464675E2,3.665191531E-1,6.554583907E-1,-1.231504321E0
4.687564566E2,9.621127844E-1,7.250970602E-1,-1.818545818E0
4.687664588E2,1.430035591E0,8.307767510E-1,-2.458732605E0
4.687764456E2,1.777006984E0,1.010371089E0,-3.105638981E0
4.687864782E2,2.053729057E0,1.301142931E0,-3.745825768E0
4.687964346E2,2.254092693E0,1.674381614E0,-4.320650101E0
4.688064672E2,2.418415546E0,1.953547001E0,-4.751920700E0
4.688164540E2,2.631607533E0,1.980425119E0,-5.227784634E0
4.688264846E2,2.940705299E0,1.793500304E0,-5.841704369E0
4.688364432E2,3.318219900E0,1.511891484E0,-6.269309998E0
4.688464736E2,3.615100622E0,1.369559884E0,-6.403089523E0
4.688564628E2,3.638313293E0,1.422705173E0,-6.425080776E0
4.688664626E2,3.304170132E0,1.500895858E0,-6.618113995E0
4.688764517E2,2.615725040E0,1.363451242E0,-7.269296646E0
4.688864820E2,1.889406204E0,1.317636371E0,-7.913759232E0
4.688964406E2,1.412931323E0,1.455080986E0,-7.898487568E0
4.689061035E2,1.178969979E0,1.657277465E0,-7.365202427E0
4.689164603E2,1.351844788E0,1.836871743E0,-6.878953457E0
4.689264601E2,1.566258430E0,1.844202161E0,-6.819699764E0
4.689364493E2,1.830763102E0,1.850310802E0,-6.587570667E0
4.689464819E2,2.137417555E0,1.941329718E0,-6.084828854E0
4.689564383E2,2.442239285E0,2.036013842E0,-5.465411186E0
4.689664709E2,2.732400179E0,2.058005095E0,-4.879591465E0
4.689764576E2,3.006678820E0,1.902234316E0,-4.371351719E0
4.689864579E2,3.235142231E0,1.685988069E0,-3.916257143E0
4.689964468E2,3.398243427E0,1.546099901E0,-3.434895277E0
4.690064780E2,3.417180300E0,1.510669708E0,-2.904053450E0
4.690164358E2,3.311500549E0,1.467298269E0,-2.401922226E0
4.690264669E2,3.183218718E0,1.391551018E0,-1.982257724E0
4.690364554E2,3.081204414E0,1.357342601E0,-1.641394973E0
4.690464558E2,2.940094471E0,1.357953429E0,-1.362840414E0
4.690564443E2,2.676811457E0,1.304197311E0,-1.128878951E0
4.690664776E2,2.275473118E0,1.139263630E0,-9.199630618E-1
4.690764638E2,1.767233133E0,9.682214260E-1,-6.939429045E-1
4.690864659E2,1.111163855E0,7.953465581E-1,-4.037819207E-1
4.690964530E2,3.152064681E-1,5.925393105E-1,1.527163107E-2
4.691064832E2,-4.721988440E-1,3.604104817E-1,6.096435189E-1
4.691164420E2,-1.072068453E0,1.600466967E-1,1.370170712E0
4.691264723E2,-1.479515672E0,-5.681046844E-2,2.229047298E0
4.691364613E2,-1.707979202E0,-3.854559660E-1,3.073873997E0
4.691464620E2,-1.739133358E0,-6.835582256E-1,3.731164932E0
4.691564506E2,-1.560149789E0,-9.095783234E-1,4.136168480E0
4.691664832E2,-1.270599723E0,-1.075122833E0,4.316984653E0
4.691764394E2,-9.560040832E-1,-1.153924465E0,4.432438374E0
4.691864720E2,-6.682865620E-1,-1.275486588E0,4.745201111E0
4.691964591E2,-5.583308339E-1,-1.539991260E0,5.417763710E0
4.692064613E2,-8.381071091E-1,-2.067778826E0,6.937596798E0
4.692164480E2,-1.240667343E0,-2.278527260E0,7.958352566E0
4.692264785E2,-1.625512362E0,-2.315790176E0,8.888089180E0
4.692364370E2,-1.780672193E0,-2.029905319E0,9.477574348E0
4.692464674E2,-1.805717707E0,-1.693318486E0,9.423207283E0
4.692564566E2,-1.742187738E0,-1.461800575E0,8.693223000E0
4.692664563E2,-1.530217409E0,-1.272432327E0,7.742716789E0
4.692764456E2,-1.328631878E0,-1.123992085E0,6.949813843E0
4.692864760E2,-1.287093043E0,-9.217956662E-1,6.331618309E0
4.692964346E2,-1.398881435E0,-6.988298297E-1,5.898514748E0
4.693064650E2,-1.555262923E0,-6.010913849E-1,5.657223225E0
4.693164542E2,-1.737911582E0,-5.571091175E-1,5.399437904E0
4.693264846E2,-1.988977194E0,-5.033529401E-1,5.111109734E0
4.693364432E2,-2.249816656E0,-4.337143302E-1,4.861265659E0
4.693464736E2,-2.437963247E0,-3.677408695E-1,4.670064926E0
4.693564628E2,-2.533258200E0,-4.159992337E-1,4.513072491E0
4.693664930E2,-2.532647371E0,-5.277875662E-1,4.271169662E0
4.693764517E2,-2.466673851E0,-6.346889734E-1,3.927252769E0
4.693864844E2,-2.373822451E0,-7.684684992E-1,3.552181482E0
4.693964407E2,-2.266309977E0,-8.839219809E-1,3.180775404E0
4.694064733E2,-2.162462950E0,-9.297369123E-1,2.819753885E0
4.694164603E2,-2.053729057E0,-8.588765264E-1,2.436130524E0
4.694264623E2,-1.929112434E0,-6.456845403E-1,2.008524895E0
4.694364493E2,-1.818545818E0,-3.054326177E-1,1.538158655E0
4.694464785E2,-1.744631171E0,1.759291887E-1,9.999864101E-1
4.694564376E2,-1.698816299E0,7.000515461E-1,4.129449129E-1
4.694664687E2,-1.648725271E0,1.167974353E0,-1.881465018E-1
4.694764573E2,-1.544267297E0,1.518000126E0,-7.330383062E-1
4.694864570E2,-1.361618638E0,1.720807433E0,-1.229060888E0
4.694964463E2,-8.588765264E-1,1.861917257E0,-2.047009468E0
4.695064767E2,-3.060434759E-1,1.929112434E0,-2.705522060E0
4.695164354E2,3.750712574E-1,1.986533761E0,-3.449556112E0
4.695264678E2,1.106276989E0,2.031737804E0,-4.147775173E0
4.695364548E2,1.797776461E0,2.079385281E0,-4.701219082E0
4.695464573E2,2.345722437E0,2.110539436E0,-5.073846817E0
4.695564443E2,2.670702934E0,2.090991735E0,-5.440365791E0
4.695664749E2,2.825251818E0,2.085494041E0,-5.878967285E0
4.695764640E2,2.973081112E0,2.238210201E0,-6.320011616E0
4.695864638E2,3.224757671E0,2.484389067E0,-6.752504349E0
4.695964530E2,3.667024136E0,2.210721254E0,-7.057326317E0
4.696064834E2,4.220468044E0,1.211956620E0,-7.171557903E0
4.696164419E2,4.533230782E0,-5.009094998E-2,-7.340767860E0
4.696264721E2,4.480085850E0,-9.700540304E-1,-7.547240257E0
4.696364616E2,4.183205128E0,-1.128878951E0,-7.561289787E0
4.696464610E2,3.681684732E0,-8.100073338E-1,-7.534411907E0
4.696564506E2,2.988963604E0,-3.518583775E-1,-7.536244392E0
4.696664810E2,2.184454203E0,1.863138974E-1,-7.359704494E0
4.696764395E2,1.367727280E0,6.304129362E-1,-6.969361782E0
4.696864699E2,7.061602473E-1,1.045801282E0,-6.438519478E0
4.696964589E2,3.078760803E-1,1.505782843E0,-5.872247696E0
4.697064613E2,1.172861308E-1,1.835039139E0,-5.361564159E0
4.697164480E2,1.508837193E-1,1.970651269E0,-4.880813122E0
4.697264806E2,4.025602043E-1,1.910786510E0,-4.426940441E0
4.697364370E2,7.733554244E-1,1.592525721E0,-4.032932281E0
4.697464677E2,1.155757070E0,1.208902359E0,-3.767205954E0
4.697564566E2,1.439809442E0,9.199630618E-1,-3.556457520E0
4.697664570E2,1.539380431E0,7.629706860E-1,-3.244916201E0
4.697764456E2,1.503339410E0,8.478809595E-1,-2.816699743E0
4.697864766E2,1.269988894E0,1.268767118E0,-2.048231125E0
4.697964346E2,9.352346659E-1,1.403157473E0,-1.518610954E0
4.698064656E2,5.009095073E-1,1.419039965E0,-1.051299095E0
4.698164542E2,7.208210230E-2,1.378722906E0,-6.682865620E-1
4.698264844E2,-2.864958048E-1,1.312138557E0,-3.231477141E-1
4.698364432E2,-5.461135507E-1,1.197906733E0,1.252273768E-1
4.698464733E2,-7.208209634E-1,1.052520871E0,7.806857824E-1
4.698564626E2,-8.032878041E-1,8.625417352E-1,1.602910399E0
4.698664626E2,-8.051204085E-1,5.534439087E-1,2.571131706E0
4.698764518E2,-7.666358948E-1,1.429424733E-1,3.653584957E0
4.698864820E2,-7.434229851E-1,-2.858849466E-1,4.678617001E0
4.698964407E2,-6.982190013E-1,-5.907067060E-1,5.416542053E0
4.699064712E2,-6.206390858E-1,-7.837401032E-1,5.841704369E0
4.699164603E2,-5.656611919E-1,-8.411614299E-1,5.994420528E0
4.699264603E2,-5.919284225E-1,-7.159340382E-1,6.023131371E0
4.699364493E2,-8.063421249E-1,-5.736024380E-1,6.430578232E0
4.699464797E2,-1.178969979E0,-9.028588533E-1,7.679797649E0
4.699564383E2,-1.491732955E0,-1.886962771E0,9.348681450E0
4.699664686E2,-1.376890302E0,-2.621833563E0,1.065165710E1
4.699764576E2,-7.935139537E-1,-2.645657301E0,1.124786186E1
4.699864576E2,-2.199114859E-2,-2.338392258E0,1.126924229E1
4.699964469E2,7.238753438E-1,-1.891238809E0,1.084469032E1
4.700064773E2,1.241889000E0,-1.136209369E0,9.894184113E0
4.700164358E2,1.450194120E0,-5.803219974E-2,8.440324783E0
4.700264663E2,1.246775985E0,1.028086185E0,6.944315910E0
4.700364554E2,4.123340547E-1,1.869247675E0,5.812382698E0
4.700464552E2,-9.230173826E-1,2.371378899E0,5.213123798E0
4.700564444E2,-2.299296856E0,2.711019993E0,4.875315666E0
4.700664748E2,-3.316387415E0,2.905885935E0,4.466646671E0
4.700764638E2,-3.992004395E0,2.692083120E0,3.610213518E0
4.700864637E2,-3.952908993E0,2.409863472E0,3.071430445E0
4.700964527E2,-3.734219313E0,2.031737804E0,2.682309389E0
4.701064853E2,-3.477045059E0,1.627344966E0,2.408641577E0
4.701164420E2,-3.223536015E0,1.305419087E0,2.158186913E0
4.701264743E2,-3.026226521E0,1.077566266E0,1.908953905E0
4.701364616E2,-2.901609898E0,8.845328689E-1,1.641394973E0
4.701464634E2,-2.791654110E0,7.648032904E-1,1.324966669E0
4.701564505E2,-2.684141874E0,7.281513810E-1,9.419541955E-1
4.701664807E2,-2.570520878E0,7.666358948E-1,4.838052690E-1
4.701764395E2,-2.418415546E0,8.888089061E-1,-1.832595794E-3
4.701864703E2,-2.195449591E0,1.020755768E0,-4.654793143E-1
4.701964591E2,-1.867415071E0,1.166752577E0,-9.101892114E-1
4.702064594E2,-1.450804949E0,1.271210551E0,-1.343292713E0
4.702164480E2,-1.004262447E0,1.254106402E0,-1.764178872E0
4.702264785E2,-5.516113043E-1,1.192408919E0,-2.194838762E0
4.702364370E2,-1.307251602E-1,1.166141748E0,-2.673146248E0
4.702464675E2,2.590068579E-1,1.186911225E0,-3.178942680E0
4.702564566E2,6.951646209E-1,1.214400053E0,-3.712838888E0
4.702664586E2,1.193630695E0,1.249830246E0,-4.285219669E0
4.702764456E2,1.736689925E0,1.241889000E0,-4.789183617E0
4.702864761E2,2.354885578E0,1.175915599E0,-5.161200523E0
4.702964346E2,3.025615454E0,9.761626720E-1,-5.544212818E0
4.703064650E2,3.660304546E0,7.202101350E-1,-6.017022610E0
4.703164542E2,4.232074261E0,4.972442985E-1,-6.360329151E0
4.703264846E2,4.722599030E0,3.329215646E-1,-6.578407764E0
4.703364431E2,5.063461781E0,1.282817032E-2,-6.767165184E0
4.703464736E2,5.170363426E0,-7.110471725E-1,-6.963863850E0
4.703564628E2,5.071403027E0,-1.547932506E0,-7.126965046E0
4.703664625E2,4.523457050E0,-2.320066214E0,-7.168503761E0
4.703764518E2,3.994447947E0,-2.387872219E0,-6.974859238E0
4.703864820E2,3.424510479E0,-1.960266590E0,-6.842912674E0
4.703964407E2,2.721404552E0,-1.263269305E0,-6.850243092E0
4.704064711E2,1.916895151E0,-4.795292318E-1,-6.807482243E0
4.704164603E2,1.139874578E0,1.826487035E-1,-6.558860302E0
4.704264601E2,5.986479521E-1,6.817256212E-1,-6.156910896E0
4.704364493E2,3.982841372E-1,9.505063295E-1,-5.713422775E0
4.704464810E2,5.528330207E-1,1.032973170E0,-5.260160446E0
4.704564377E2,9.462302923E-1,9.211847782E-1,-4.794681072E0
4.704664683E2,1.383609772E0,5.888741016E-1,-4.302323818E0
4.704764573E2,1.769676566E0,1.753183305E-1,-3.772703648E0
4.704864573E2,2.018909693E0,-3.970624134E-2,-3.304780960E0
4.704964462E2,2.097100496E0,3.420845419E-2,-2.966972589E0
4.705064767E2,2.073276758E0,3.023782969E-1,-2.716517687E0
4.705164352E2,1.993253350E0,7.648032904E-1,-2.596177340E0
4.705264659E2,1.809382915E0,1.221119642E0,-2.568077564E0
4.705364549E2,1.464854836E0,1.502117634E0,-2.571742773E0
4.705464560E2,9.456194043E-1,1.579086661E0,-2.492330313E0
4.705564444E2,2.388483137E-1,1.502728462E0,-2.227214575E0
4.705664748E2,-5.558874011E-1,1.442863703E0,-1.680490255E0
4.705764638E2,-1.216843605E0,1.502728462E0,-8.802568316E-1
4.705864659E2,-1.634675384E0,1.550986886E0,1.753183305E-1
4.705964530E2,-1.826487064E0,1.456302762E0,1.405600905E0
4.706064832E2,-1.798998117E0,1.079398870E0,2.711630821E0
4.706164420E2,-1.626734138E0,4.190535545E-1,3.908315897E0
4.706264730E2,-1.331075311E0,-3.298672438E-1,4.780631542E0
4.706364616E2,-9.914342761E-1,-9.370672703E-1,5.269934654E0
4.706464616E2,-7.422012687E-1,-1.318858027E0,5.558262825E0
4.706564505E2,-7.385360599E-1,-1.353677392E0,6.009692192E0
4.706664810E2,-1.073901057E0,-1.053131700E0,6.513045311E0
4.706764395E2,-1.645060062E0,-7.238753438E-1,7.305948257E0
4.706864721E2,-2.290744781E0,-6.377432942E-1,8.434826851E0
4.706964589E2,-2.764775991E0,-7.605272532E-1,9.472687721E0
4.707064589E2,-2.857627630E0,-1.061683774E0,1.004628944E1
4.707164481E2,-2.563190460E0,-1.456302762E0,1.005789661E1
4.707264783E2,-2.014633656E0,-2.018909693E0,9.662666321E0
4.707364370E2,-1.359175205E0,-2.415361166E0,9.158091545E0
4.707464674E2,-8.527678847E-1,-2.143526077E0,8.680395126E0
4.707564566E2,-8.356636763E-1,-1.374446750E0,8.288219452E0
4.707664564E2,-1.366505504E0,-5.057964325E-1,7.923532963E0
4.707764456E2,-2.109317780E0,2.681698501E-1,7.546629429E0
4.707864760E2,-2.698191881E0,7.892379165E-1,7.181942463E0
4.707964346E2,-3.000570059E0,9.437867999E-1,6.702413559E0
4.708064650E2,-2.998737574E0,8.216137290E-1,6.002361774E0
4.708164540E2,-2.824029922E0,6.298020482E-1,5.280930042E0
4.708264847E2,-2.649322510E0,3.976732790E-1,4.748255730E0
4.708364432E2,-2.535090685E0,2.186897546E-1,4.381736279E0
4.708464737E2,-2.503325701E0,1.557706445E-1,4.063475609E0
4.708564626E2,-2.542421103E0,1.557706445E-1,3.784310102E0
4.708664647E2,-2.591290474E0,1.838704348E-1,3.549127102E0
4.708764517E2,-2.627942324E0,2.565633953E-1,3.258965969E0
4.708864841E2,-2.657874584E0,3.536909819E-1,2.872899294E0
4.708964407E2,-2.687196255E0,4.893030524E-1,2.433076382E0
4.709064730E2,-2.687196255E0,6.432411075E-1,1.963320851E0
4.709164603E2,-2.621222734E0,8.313875794E-1,1.458135366E0
4.709264600E2,-2.464841366E0,1.092227101E0,9.230173826E-1
4.709364493E2,-2.229658127E0,1.384831548E0,4.001167417E-1
4.709464797E2,-1.788613439E0,1.719585657E0,-2.700024247E-1
4.709564383E2,-1.455080986E0,1.794111252E0,-6.902777553E-1
4.709664687E2,-1.104444385E0,1.774563551E0,-1.156367898E0
4.709764577E2,-7.440338731E-1,1.748907208E0,-1.736689925E0
4.709864600E2,-4.031710625E-1,1.795943856E0,-2.422691584E0
4.709964468E2,-1.136209369E-1,1.863749862E0,-3.219870806E0
4.710064794E2,1.429424733E-1,2.072054863E0,-4.112955570E0
4.710164358E2,3.903428912E-1,2.310292244E0,-4.825224400E0
4.710264683E2,6.566801667E-1,2.295020819E0,-5.280930042E0
4.710364554E2,1.085507512E0,2.218051672E0,-5.598579884E0
