"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.144934230E2,9.950994849E-1,-1.306640744E0,-1.562593341E0
2.145034230E2,9.187413454E-1,-1.597412586E0,-1.908343077E0
2.145134230E2,8.484918475E-1,-1.778839588E0,-2.249816656E0
2.145234230E2,8.234463334E-1,-1.839315295E0,-2.600453377E0
2.145334230E2,8.735373020E-1,-1.765400529E0,-2.951700926E0
2.145434230E2,9.792169929E-1,-1.605353832E0,-3.291342020E0
2.145534230E2,1.122159481E0,-1.392772794E0,-3.685961008E0
2.145634230E2,1.215621829E0,-1.261436701E0,-3.944967747E0
2.145734230E2,1.291980028E0,-1.162476540E0,-4.141055584E0
2.145834230E2,1.347568750E0,-1.087340117E0,-4.273002625E0
2.145934230E2,1.381166339E0,-1.033583999E0,-4.371351719E0
2.146034230E2,1.404990077E0,-9.847147465E-1,-4.437325001E0
2.146134230E2,1.434311628E0,-9.450085163E-1,-4.492913723E0
2.146234230E2,1.468520045E0,-9.230173826E-1,-4.542394161E0
2.146334230E2,1.503339410E0,-9.242390990E-1,-4.583322048E0
2.146434230E2,1.544267297E0,-9.340129495E-1,-4.603480339E0
2.146534230E2,1.576643229E0,-9.456194043E-1,-4.606534958E0
2.146634230E2,1.609019041E0,-9.584475756E-1,-4.594317436E0
2.146734230E2,1.640173197E0,-9.841039181E-1,-4.567439556E0
2.146834230E2,1.660331726E0,-1.002429843E0,-4.519181252E0
2.146934230E2,1.656055689E0,-1.033583999E0,-4.435492516E0
2.147034230E2,1.615127683E0,-1.087340117E0,-4.265672207E0
2.147134230E2,1.552208543E0,-1.130100727E0,-4.084856033E0
2.147234230E2,1.468520045E0,-1.161865711E0,-3.872274876E0
2.147334230E2,1.373835921E0,-1.187522054E0,-3.637091637E0
2.147434230E2,1.259604096E0,-1.199128509E0,-3.393356323E0
2.147534230E2,1.124602914E0,-1.197295904E0,-3.133738756E0
2.147634230E2,9.572258592E-1,-1.201571941E0,-2.869234085E0
2.147734230E2,7.470881939E-1,-1.206458807E0,-2.613281488E0
2.147834230E2,5.057964325E-1,-1.182024240E0,-2.365881205E0
2.147934230E2,2.357939780E-1,-1.127046347E0,-2.166738987E0
2.148034230E2,-6.719517708E-2,-1.028697014E0,-2.055561543E0
2.148134230E2,-4.184426963E-1,-8.686503768E-1,-2.001805305E0
2.148234230E2,-7.696902156E-1,-6.805039048E-1,-1.991420746E0
2.148334230E2,-1.092837930E0,-4.404338300E-1,-2.012800932E0
2.148434230E2,-1.422094345E0,-4.153883830E-2,-2.053117990E0
2.148534230E2,-1.606575608E0,3.213151097E-1,-2.075109243E0
2.148634230E2,-1.701259732E0,7.415903807E-1,-2.058005095E0
2.148734230E2,-1.666440368E0,1.168585181E0,-1.981035948E0
2.148834230E2,-1.503339410E0,1.548543453E0,-1.806939363E0
2.148934230E2,-1.224173903E0,1.827097893E0,-1.515556693E0
2.149034230E2,-8.619308472E-1,1.994475007E0,-1.133154988E0
2.149134230E2,-4.703662395E-1,2.015855312E0,-6.664539576E-1
2.149234230E2,-1.563815027E-1,1.894904017E0,-1.093448773E-1
2.149334230E2,4.886921961E-3,1.659109950E0,5.528330207E-1
2.149434230E2,7.330383174E-3,1.333518863E0,1.269988894E0
2.149534230E2,-8.796459436E-2,9.615018964E-1,2.010968447E0
2.149634230E2,-1.875356287E-1,5.955936313E-1,2.717128515E0
2.149734230E2,-1.881465018E-1,2.486221492E-1,3.291342020E0
2.149834230E2,-3.604105115E-2,-1.221730467E-2,3.720780134E0
2.149934230E2,3.084869385E-1,-1.893682331E-1,3.981619596E0
2.150034230E2,6.151412725E-1,-1.991420686E-1,3.954741478E0
2.150134230E2,8.527678847E-1,-1.093448773E-1,3.833790302E0
2.150234230E2,9.474520087E-1,2.076941915E-2,3.736662626E0
2.150334230E2,8.985827565E-1,1.521054506E-1,3.738495350E0
2.150434230E2,7.623597980E-1,2.730567753E-1,3.867998838E0
2.150534230E2,5.546656251E-1,3.824016452E-1,4.074470997E0
2.150634230E2,2.993239760E-1,4.770857692E-1,4.314541340E0
2.150734230E2,1.588249579E-2,5.351179838E-1,4.538728714E0
2.150834230E2,-2.541199327E-1,5.644394755E-1,4.707938671E0
2.150934230E2,-4.893030524E-1,5.870414972E-1,4.800179005E0
2.151034230E2,-7.079927921E-1,6.102544069E-1,4.827057362E0
2.151134230E2,-9.388998747E-1,6.279694438E-1,4.794070244E0
2.151234230E2,-1.174082994E0,6.524040699E-1,4.699997425E0
2.151334230E2,-1.467298269E0,6.982190013E-1,4.553389549E0
2.151434230E2,-1.675603390E0,7.348709106E-1,4.464203358E0
2.151534230E2,-1.839315295E0,7.855727077E-1,4.445266247E0
2.151634230E2,-1.949270964E0,8.008443117E-1,4.447710037E0
2.151734230E2,-2.003027201E0,7.733554244E-1,4.446487904E0
2.151834230E2,-2.019520521E0,7.812966704E-1,4.434881687E0
2.151934230E2,-2.025629044E0,7.623597980E-1,4.354247570E0
2.152034230E2,-1.992031574E0,6.878342628E-1,4.234518051E0
2.152134230E2,-1.901012659E0,5.760459304E-1,4.080579758E0
2.152234230E2,-1.757459283E0,4.331034720E-1,3.908926725E0
2.152334230E2,-1.574810624E0,2.755002379E-1,3.715282440E0
2.152434230E2,-1.376279354E0,1.704314053E-1,3.470325470E0
2.152534230E2,-1.167974353E0,1.356120855E-1,3.149010420E0
2.152634230E2,-9.431759119E-1,1.740965992E-1,2.726291656E0
2.152734230E2,-6.389650702E-1,2.895501256E-1,2.123978376E0
2.152834230E2,-4.111123085E-1,4.007275999E-1,1.649947047E0
2.152934230E2,-2.193006277E-1,5.204572082E-1,1.237612963E0
2.153034230E2,-8.735372871E-2,5.558874011E-1,8.943067193E-1
2.153134230E2,1.954768784E-2,5.235115290E-1,6.236934066E-1
2.153234230E2,9.590584040E-2,4.563163519E-1,3.940080702E-1
2.153334230E2,1.191187203E-1,3.860668242E-1,1.759291887E-1
2.153434230E2,7.452555746E-2,2.956587672E-1,-3.726277873E-2
2.153534230E2,-4.886921961E-3,2.376265824E-1,-2.327396572E-1
2.153634230E2,-1.154535338E-1,1.991420686E-1,-4.337143302E-1
2.153734230E2,-2.156354338E-1,1.350012124E-1,-6.334672570E-1
2.153834230E2,-2.400700450E-1,2.565634064E-2,-8.234463334E-1
2.153934230E2,-1.893682331E-1,-1.246165112E-1,-1.004873276E0
2.154034230E2,-1.020144969E-1,-3.488040566E-1,-1.210734963E0
2.154134230E2,-6.719517522E-3,-6.377432942E-1,-1.460578799E0
2.154234230E2,1.270599663E-1,-1.001819015E0,-1.807550311E0
2.154334230E2,2.504547536E-1,-1.220508814E0,-2.108095884E0
2.154434230E2,3.848451078E-1,-1.325577617E0,-2.425135136E0
2.154534230E2,5.302310586E-1,-1.317025423E0,-2.745839357E0
2.154634230E2,6.939429045E-1,-1.237612963E0,-3.079371691E0
2.154734230E2,8.717046976E-1,-1.131322384E0,-3.403130293E0
2.154834230E2,8.717046976E-1,-1.131322384E0,-3.403130293E0
2.154934230E2,1.199128509E0,-9.077457786E-1,-3.939470053E0
2.155034230E2,1.334129691E0,-8.106181622E-1,-4.125783920E0
2.155134230E2,1.442252874E0,-7.122688890E-1,-4.260174274E0
2.155234230E2,1.535104394E0,-6.261368990E-1,-4.363410473E0
2.155334230E2,1.613906026E0,-5.852088928E-1,-4.444044590E0
2.155434230E2,1.680490255E0,-5.833762884E-1,-4.513072491E0
2.155534230E2,1.734246373E0,-5.937610269E-1,-4.571715355E0
2.155634230E2,1.778839588E0,-6.420193911E-1,-4.628525734E0
2.155734230E2,1.799609065E0,-6.872233748E-1,-4.656625748E0
2.155834230E2,1.805717707E0,-7.324274182E-1,-4.671286583E0
2.155934230E2,1.803885102E0,-7.715228200E-1,-4.665177822E0
2.156034230E2,1.799609065E0,-8.063421249E-1,-4.629747868E0
2.156134230E2,1.794111252E0,-8.509352803E-1,-4.561941624E0
2.156234230E2,1.775785327E0,-8.924741149E-1,-4.469700813E0
2.156334230E2,1.742798567E0,-9.095783234E-1,-4.342640877E0
2.156434230E2,1.688431501E0,-9.181304574E-1,-4.187481403E0
2.156534230E2,1.597412586E0,-8.991936445E-1,-4.026823521E0
2.156634230E2,1.469130874E0,-8.454375267E-1,-3.867998838E0
2.156734230E2,1.309695125E0,-7.874053121E-1,-3.701232433E0
2.156834230E2,1.144761443E0,-7.367035151E-1,-3.522248983E0
2.156934230E2,9.822713137E-1,-6.860016584E-1,-3.321885109E0
2.157034230E2,8.020660877E-1,-6.579018831E-1,-3.102584600E0
2.157134230E2,5.406157374E-1,-6.487388611E-1,-2.825251818E0
2.157234230E2,3.139847219E-1,-6.499606371E-1,-2.609616280E0
2.157334230E2,7.880161703E-2,-6.285803318E-1,-2.439795732E0
2.157434230E2,-1.631010175E-1,-5.180137157E-1,-2.342668295E0
2.157534230E2,-4.135557711E-1,-2.748893499E-1,-2.330451012E0
2.157634230E2,-7.092145681E-1,2.687807009E-2,-2.381763697E0
2.157734230E2,-1.034805775E0,3.830125034E-1,-2.477669477E0
2.157834230E2,-1.368338108E0,8.112290502E-1,-2.587625265E0
2.157934230E2,-1.709200978E0,1.255938888E0,-2.670702934E0
2.158034230E2,-1.957212210E0,1.711033583E0,-2.616335869E0
2.158134230E2,-2.041511536E0,2.051285505E0,-2.355496407E0
2.158234230E2,-1.941940665E0,2.233934164E0,-1.899180055E0
2.158334230E2,-1.694540143E0,2.238821030E0,-1.299921274E0
2.158434230E2,-1.378111959E0,2.051896334E0,-6.340781450E-1
2.158534230E2,-9.834930301E-1,1.593747377E0,2.138028294E-1
2.158634230E2,-7.623597980E-1,1.103833556E0,8.710938692E-1
2.158734230E2,-6.401867867E-1,5.265658498E-1,1.536326051E0
2.158834230E2,-5.607742667E-1,-8.674286306E-2,2.227214575E0
2.158934230E2,-4.465425014E-1,-6.340781450E-1,2.887560129E0
2.159034230E2,-2.113593817E-1,-1.065959811E0,3.470936298E0
2.159134230E2,1.331686229E-1,-1.353066564E0,3.929085255E0
2.159234230E2,5.229006410E-1,-1.491732955E0,4.218635559E0
2.159334230E2,8.820894361E-1,-1.543045640E0,4.337754250E0
2.159434230E2,1.141707182E0,-1.547932506E0,4.339586735E0
2.159534230E2,1.286482215E0,-1.547321677E0,4.325536728E0
2.159634230E2,1.320079803E0,-1.521054506E0,4.364021301E0
2.159734230E2,1.255328059E0,-1.423926830E0,4.471533775E0
2.159834230E2,1.121548533E0,-1.238834739E0,4.637078285E0
2.159934230E2,8.906415105E-1,-8.814785480E-1,4.872871876E0
2.160034230E2,6.548475623E-1,-5.424483418E-1,5.067738056E0
2.160134230E2,3.579670191E-1,-1.685988009E-1,5.258327961E0
2.160234230E2,-9.162978269E-3,2.174680233E-1,5.433646202E0
2.160334230E2,-4.111123085E-1,5.650503635E-1,5.574756145E0
2.160434230E2,-8.148942590E-1,8.509352803E-1,5.651114464E0
2.160534230E2,-1.205237150E0,1.065348983E0,5.658444881E0
2.160634230E2,-1.563204169E0,1.185078621E0,5.612629890E0
2.160734230E2,-1.855808616E0,1.221730471E0,5.561316967E0
2.160834230E2,-2.076330900E0,1.213178396E0,5.555819511E0
2.160934230E2,-2.217440844E0,1.200350165E0,5.626679897E0
2.161034230E2,-2.276694775E0,1.166141748E0,5.749463558E0
2.161134230E2,-2.295020819E0,1.141096234E0,5.849645615E0
2.161234230E2,-2.301129341E0,1.161254883E0,5.893016815E0
2.161334230E2,-2.340224743E0,1.183856845E0,5.860030174E0
2.161434230E2,-2.321898699E0,1.163698316E0,5.740300655E0
2.161534230E2,-2.178345442E0,1.075733662E0,5.557041168E0
2.161634230E2,-1.960266590E0,9.480628371E-1,5.255884647E0
2.161734230E2,-1.666440368E0,8.607091308E-1,4.821559429E0
2.161834230E2,-1.294423461E0,8.637634516E-1,4.277278423E0
2.161934230E2,-8.552113175E-1,9.615018964E-1,3.662137032E0
2.162034230E2,-3.720169365E-1,1.080009699E0,3.049439192E0
2.162134230E2,9.468411654E-2,1.149648428E0,2.497217178E0
2.162234230E2,5.033529401E-1,1.139874578E0,2.015244484E0
2.162334230E2,8.503243923E-1,1.047633886E0,1.597412586E0
2.162434230E2,1.134987593E0,8.698720932E-1,1.232115149E0
2.162534230E2,1.355509996E0,6.450737119E-1,9.144652486E-1
2.162634230E2,1.481959105E0,4.324925840E-1,6.175847650E-1
2.162734230E2,1.481348276E0,2.425135076E-1,3.188716471E-1
2.162834230E2,1.337184072E0,7.513642311E-2,-6.963863969E-2
2.162934230E2,1.172250390E0,-2.871066704E-2,-3.732386529E-1
2.163034230E2,1.021977544E0,-1.557706445E-1,-6.591235995E-1
2.163134230E2,8.967501521E-1,-3.176499307E-1,-9.547823668E-1
2.163234230E2,7.929030657E-1,-5.149593949E-1,-1.299310327E0
2.163334230E2,6.860016584E-1,-7.641924024E-1,-1.711033583E0
2.163434230E2,6.151412725E-1,-1.037860036E0,-2.158797741E0
2.163534230E2,5.894849896E-1,-1.274875760E0,-2.608394623E0
2.163634230E2,5.962044597E-1,-1.460578799E0,-3.020117760E0
2.163734230E2,6.267477274E-1,-1.601077795E0,-3.365256548E0
2.163834230E2,6.798930168E-1,-1.707979202E0,-3.670078278E0
2.163934230E2,7.232644558E-1,-1.803274155E0,-3.957185030E0
2.164034230E2,7.428121567E-1,-1.875967145E0,-4.215580940E0
2.164134230E2,7.574729323E-1,-1.912008166E0,-4.434270859E0
2.164234230E2,7.764097452E-1,-1.924225569E0,-4.601037025E0
2.164334230E2,8.252789378E-1,-1.880243182E0,-4.723209858E0
2.164434230E2,9.004153609E-1,-1.805717707E0,-4.787351131E0
2.164534230E2,9.999864101E-1,-1.731802940E0,-4.839885235E0
2.164634230E2,1.114829063E0,-1.668272972E0,-4.891198158E0
2.164734230E2,1.199739337E0,-1.613295078E0,-4.940678120E0
2.164834230E2,1.243110776E0,-1.516778350E0,-4.984049320E0
2.164934230E2,1.265101910E0,-1.393383622E0,-5.005429745E0
2.165034230E2,1.266934514E0,-1.274264932E0,-4.991990566E0
2.165134230E2,1.260825872E0,-1.193019867E0,-4.938234806E0
2.165234230E2,1.252273798E0,-1.123381138E0,-4.855767727E0
2.165334230E2,1.234558702E0,-1.046412110E0,-4.742146969E0
2.165434230E2,1.196684957E0,-9.608910084E-1,-4.610199928E0
2.165534230E2,1.131933331E0,-8.924741149E-1,-4.469089985E0
2.165634230E2,1.045801282E0,-8.332201838E-1,-4.334088802E0
2.165734230E2,9.187413454E-1,-7.849618196E-1,-4.172209740E0
2.165834230E2,8.045095205E-1,-7.751879692E-1,-4.030488968E0
2.165934230E2,6.847799420E-1,-7.904596329E-1,-3.853948832E0
2.166034230E2,5.528330207E-1,-8.234463334E-1,-3.631593943E0
2.166134230E2,4.037819207E-1,-8.735373020E-1,-3.384804249E0
2.166234230E2,2.241875380E-1,-9.315695167E-1,-3.124575615E0
2.166334230E2,6.597344577E-2,-9.608910084E-1,-2.835636377E0
2.166434230E2,-3.420845419E-2,-9.993755221E-1,-2.469117403E0
2.166534230E2,-8.735372871E-2,-9.456194043E-1,-2.127643585E0
2.166634230E2,-1.264491081E-1,-8.381071091E-1,-1.864360690E0
2.166734230E2,-1.685988009E-1,-6.365215778E-1,-1.788613439E0
2.166834230E2,-2.302961946E-1,-3.891211748E-1,-1.835039139E0
2.166934230E2,-2.895501256E-1,-1.197295859E-1,-1.913229942E0
2.167034230E2,-3.200933933E-1,2.235766798E-1,-1.940108061E0
2.167134230E2,-2.913827300E-1,7.501425147E-1,-1.732413888E0
2.167234230E2,-2.211332172E-1,1.112385631E0,-1.316414595E0
2.167334230E2,-1.014036313E-1,1.348790407E0,-7.305948138E-1
2.167434230E2,6.169738993E-2,1.466687441E0,-3.420845419E-2
2.167534230E2,1.832595766E-1,1.449583173E0,7.092145681E-1
2.167634230E2,1.606575549E-1,1.296866894E0,1.469741821E0
2.167734230E2,-1.466076635E-2,1.064738154E0,2.211332083E0
2.167834230E2,-2.504547536E-1,8.173376918E-1,2.889392614E0
2.167934230E2,-4.019493461E-1,5.626068711E-1,3.472769022E0
2.168034230E2,-3.738495409E-1,3.707951903E-1,3.943746090E0
2.168134230E2,-2.076941878E-1,2.620611787E-1,4.267504692E0
2.168234230E2,4.703662544E-2,2.431243658E-1,4.430605412E0
2.168334230E2,3.005456924E-1,2.907718420E-1,4.461759567E0
2.168434230E2,4.654793143E-1,3.500257730E-1,4.419610023E0
2.168534230E2,5.229006410E-1,4.306600094E-1,4.404949188E0
2.168634230E2,4.783074856E-1,5.467243791E-1,4.535063744E0
2.168734230E2,3.995058835E-1,6.701191664E-1,4.746422768E0
2.168834230E2,3.072652221E-1,7.990117669E-1,4.998099327E0
2.168934230E2,1.966986060E-1,9.266825914E-1,5.230228424E0
2.169034230E2,6.536258012E-2,1.021977544E0,5.440976620E0
2.169134230E2,-8.857546002E-2,1.103833556E0,5.597358227E0
2.169234230E2,-2.840523422E-1,1.186911225E0,5.671883583E0
2.169334230E2,-5.271766782E-1,1.251052022E0,5.660888195E0
2.169434230E2,-7.861835957E-1,1.317025423E0,5.559484482E0
2.169534230E2,-1.055575132E0,1.376279354E0,5.405546665E0
2.169634230E2,-1.321912408E0,1.438587666E0,5.214345932E0
2.169734230E2,-1.554041147E0,1.488067746E0,5.015814304E0
2.169834230E2,-1.733635545E0,1.585806131E0,4.822781086E0
2.169934230E2,-1.893071413E0,1.699427128E0,4.660902023E0
2.170034230E2,-2.062891960E0,1.814880610E0,4.489248753E0
2.170134230E2,-2.171625853E0,1.946827531E0,4.387845039E0
2.170234230E2,-2.265699148E0,2.139250040E0,4.345695496E0
2.170334230E2,-2.344500780E0,2.373211384E0,4.335921288E0
2.170434230E2,-2.403143883E0,2.596177340E0,4.339586735E0
2.170534230E2,-2.403754711E0,2.749504566E0,4.333477974E0
2.170634230E2,-2.331061840E0,2.767830372E0,4.271780491E0
2.170734230E2,-2.171625853E0,2.700024366E0,4.113566399E0
2.170834230E2,-1.926669002E0,2.590068579E0,3.835011959E0
2.170934230E2,-1.622458100E0,2.445293665E0,3.406795502E0
2.171034230E2,-1.262658477E0,2.316401005E0,2.872899294E0
2.171134230E2,-8.668177724E-1,2.181399822E0,2.301740170E0
2.171234230E2,-4.685336351E-1,2.041511536E0,1.781893969E0
2.171334230E2,-1.240056455E-1,1.882686734E0,1.342070937E0
2.171434230E2,1.417207420E-1,1.684766293E0,9.938777685E-1
2.171534230E2,3.634648323E-1,1.378111959E0,6.475171447E-1
2.171634230E2,4.685336351E-1,1.100168347E0,4.031710625E-1
2.171734230E2,5.131267905E-1,7.800748944E-1,1.453859210E-1
2.171834230E2,5.302310586E-1,4.740314186E-1,-1.178969890E-1
2.171934230E2,5.296201706E-1,2.211332172E-1,-4.086688459E-1
2.172034230E2,4.984660447E-1,3.054326214E-2,-7.476990819E-1
2.172134230E2,4.520402849E-1,-1.679879427E-1,-1.111163855E0
2.172234230E2,4.477642179E-1,-3.347541690E-1,-1.467909217E0
2.172334230E2,4.819726646E-1,-5.131267905E-1,-1.837482691E0
2.172434230E2,5.216789246E-1,-7.440338731E-1,-2.241264582E0
2.172534230E2,5.540547967E-1,-1.007316828E0,-2.651766062E0
2.172634230E2,5.943718553E-1,-1.273653984E0,-3.042109013E0
2.172734230E2,6.670648456E-1,-1.508226275E0,-3.414125919E0
2.172834230E2,7.672467232E-1,-1.696983695E0,-3.773314714E0
2.172934230E2,9.492846131E-1,-1.866804242E0,-4.202142239E0
2.173034230E2,1.125824690E0,-1.952936172E0,-4.543615818E0
2.173134230E2,1.288925648E0,-2.015244484E0,-4.890587330E0
2.173234230E2,1.421483397E0,-2.053729057E0,-5.207626343E0
2.173334230E2,1.521665335E0,-2.043955088E0,-5.476407051E0
2.173434230E2,1.607186437E0,-1.975538254E0,-5.692042351E0
2.173534230E2,1.689653277E0,-1.893682241E0,-5.872858524E0
2.173634230E2,1.740355134E0,-1.815491557E0,-6.010913849E0
2.173734230E2,1.746463776E0,-1.734246373E0,-6.122091293E0
2.173834230E2,1.742187738E0,-1.684766293E0,-6.220440865E0
2.173934230E2,1.755015850E0,-1.596801758E0,-6.320011616E0
2.174034230E2,1.722640038E0,-1.576643229E0,-6.418361187E0
2.174134230E2,1.698816299E0,-1.532050014E0,-6.456845760E0
2.174234230E2,1.667662144E0,-1.459357023E0,-6.418972015E0
2.174334230E2,1.612684250E0,-1.293201685E0,-6.315124989E0
2.174434230E2,1.545489073E0,-1.146594048E0,-6.185010433E0
2.174534230E2,1.459357023E0,-9.676105380E-1,-6.002361774E0
2.174634230E2,1.348179579E0,-7.794640660E-1,-5.782450199E0
2.174734230E2,1.208902359E0,-6.053674817E-1,-5.550932407E0
2.174834230E2,1.054964304E0,-4.367686510E-1,-5.326134205E0
2.174934230E2,8.973610401E-1,-3.158173263E-1,-5.109887600E0
2.175034230E2,7.428121567E-1,-2.541199327E-1,-4.901582718E0
2.175134230E2,5.919284225E-1,-2.516764700E-1,-4.684725761E0
2.175234230E2,4.459316432E-1,-2.864958048E-1,-4.456872940E0
2.175334230E2,3.133738637E-1,-3.506366611E-1,-4.189313889E0
2.175434230E2,1.960877478E-1,-4.459316432E-1,-3.899763823E0
2.175534230E2,8.368854225E-2,-5.174028873E-1,-3.646254539E0
2.175634230E2,-4.764748737E-2,-5.503895879E-1,-3.403741121E0
2.175734230E2,-2.052507252E-1,-5.308418870E-1,-3.169779778E0
2.175834230E2,-4.838052690E-1,-3.573561609E-1,-2.905885935E0
2.175934230E2,-8.093964458E-1,-1.178969890E-1,-2.692083120E0
2.176034230E2,-1.191187263E0,2.101376504E-1,-2.447736979E0
2.176134230E2,-1.555873752E0,5.797111392E-1,-2.158797741E0
2.176234230E2,-1.812437177E0,9.871582389E-1,-1.831374049E0
2.176334230E2,-1.922392964E0,1.371392488E0,-1.430035591E0
2.176434230E2,-1.864971638E0,1.626123309E0,-9.279043078E-1
2.176534230E2,-1.638951421E0,1.654223084E0,-3.213151097E-1
2.176634230E2,-1.230282545E0,1.518000126E0,3.726277947E-1
2.176734230E2,-6.878342628E-1,1.300532103E0,1.068403363E0
2.176834230E2,-1.545489132E-1,1.024420977E0,1.695151091E0
2.176934230E2,2.559525371E-1,7.367035151E-1,2.244929790E0
2.177034230E2,4.575380683E-1,4.422664344E-1,2.709187269E0
2.177134230E2,4.349360466E-1,1.441642046E-1,3.103806257E0
2.177234230E2,1.624901593E-1,-1.643227488E-1,3.537520647E0
2.177334230E2,-1.020144969E-1,-3.127630055E-1,3.862500906E0
2.177434230E2,-2.932153046E-1,-3.365867436E-1,4.175263882E0
2.177534230E2,-3.799581826E-1,-2.895501256E-1,4.456872940E0
2.177634230E2,-3.964515328E-1,-1.826487035E-1,4.667010307E0
2.177734230E2,-4.111123085E-1,-2.504547499E-2,4.801400661E0
2.177834230E2,-4.783074856E-1,1.685988009E-1,4.913188934E0
2.177934230E2,-6.304129362E-1,3.885102868E-1,5.068348885E0
2.178034230E2,-8.478809595E-1,6.322455406E-1,5.289482117E0
2.178134230E2,-1.095892191E0,8.729264140E-1,5.558873653E0
2.178234230E2,-1.323745012E0,1.100168347E0,5.849034786E0
2.178334230E2,-1.503950238E0,1.271210551E0,6.109874249E0
2.178434230E2,-1.645671010E0,1.386053205E0,6.320011616E0
2.178534230E2,-1.792889476E0,1.415985584E0,6.457456589E0
2.178634230E2,-1.975538254E0,1.356731653E0,6.511212826E0
2.178734230E2,-2.205834389E0,1.160643935E0,6.445849895E0
2.178834230E2,-2.345111609E0,9.181304574E-1,6.332229137E0
2.178934230E2,-2.426967621E0,6.304129362E-1,6.192951679E0
2.179034230E2,-2.458121777E0,3.402519524E-1,6.039624691E0
2.179134230E2,-2.437352419E0,7.024950534E-2,5.872858524E0
2.179234230E2,-2.337781191E0,-1.765400618E-1,5.688377380E0
2.179334230E2,-2.170404196E0,-3.683517575E-1,5.450750351E0
2.179434230E2,-1.981646895E0,-5.204572082E-1,5.123937607E0
2.179534230E2,-1.794722080E0,-6.133087277E-1,4.670064926E0
2.179634230E2,-1.601077795E0,-5.699372888E-1,4.150829315E0
2.179734230E2,-1.415985584E0,-4.117231667E-1,3.647476435E0
2.179834230E2,-1.224173903E0,-1.551597714E-1,3.216816425E0
2.179934230E2,-1.040914416E0,1.258382350E-1,2.938872576E0
2.180034230E2,-8.857545853E-1,3.927863538E-1,2.819143057E0
2.180134230E2,-6.866125464E-1,6.621779203E-1,2.826473475E0
2.180234230E2,-5.180137157E-1,8.020660877E-1,2.872899294E0
2.180334230E2,-3.689626157E-1,8.772025108E-1,2.891225100E0
2.180434230E2,-2.577851415E-1,8.851437569E-1,2.820364952E0
2.180534230E2,-1.685988009E-1,8.594874144E-1,2.649933338E0
2.180634230E2,-1.026253626E-1,7.971791625E-1,2.412917614E0
2.180734230E2,-5.558873713E-2,6.902777553E-1,2.084272146E0
2.180834230E2,-2.199114859E-2,5.259549618E-1,1.677435994E0
2.180934230E2,2.626720630E-2,3.695734739E-1,1.221119642E0
2.181034230E2,7.941248268E-2,2.199114859E-1,7.556403279E-1
2.181134230E2,1.172861308E-1,1.075122803E-1,2.852740586E-1
2.181234230E2,1.618792862E-1,4.886921868E-2,-1.649336219E-1
2.181334230E2,2.498438805E-1,1.282817032E-2,-5.949827433E-1
2.181434230E2,3.824016452E-1,-8.552113548E-3,-1.039081812E0
2.181534230E2,5.888741016E-1,-9.162978269E-3,-1.640784025E0
