"Time (s)","Illuminance (lx)"
2.932933701E2,6.400000000E1
2.933332517E2,6.200000000E1
2.933732369E2,6.000000000E1
2.934132262E2,5.900000000E1
2.935732575E2,6.100000000E1
2.936132437E2,6.200000000E1
2.936534212E2,6.300000000E1
2.936933450E2,6.400000000E1
2.938933413E2,6.300000000E1
2.939738985E2,6.200000000E1
2.940145280E2,6.100000000E1
2.940933941E2,6.000000000E1
2.942532256E2,5.900000000E1
2.942933895E2,5.800000000E1
2.943332366E2,5.700000000E1
2.945333425E2,6.000000000E1
2.945732166E2,6.200000000E1
2.946133677E2,6.400000000E1
2.947733310E2,6.300000000E1
2.950132421E2,6.200000000E1
2.951332021E2,6.400000000E1
2.951738908E2,6.300000000E1
2.952132591E2,6.100000000E1
2.952532529E2,6.000000000E1
2.952932673E2,5.900000000E1
2.953733772E2,6.000000000E1
2.954140776E2,6.100000000E1
2.954933105E2,6.200000000E1
2.955332670E2,6.400000000E1
2.955732902E2,6.700000000E1
2.957332815E2,6.500000000E1
2.958132505E2,6.400000000E1
2.959332658E2,6.300000000E1
2.962534028E2,6.400000000E1
2.962934092E2,6.600000000E1
2.963332719E2,6.700000000E1
2.964933692E2,6.600000000E1
2.965734539E2,6.700000000E1
2.967334101E2,6.800000000E1
2.968932729E2,6.600000000E1
2.969332458E2,6.500000000E1
2.969732639E2,6.400000000E1
2.970939053E2,6.300000000E1
2.975333670E2,6.400000000E1
2.975739366E2,6.500000000E1
2.978139154E2,6.400000000E1
2.978933916E2,6.300000000E1
2.980540707E2,6.200000000E1
2.981732828E2,6.100000000E1
2.982132819E2,6.000000000E1
2.982939498E2,6.100000000E1
2.984132613E2,6.300000000E1
2.984532984E2,6.400000000E1
2.984932763E2,6.500000000E1
2.987333188E2,6.300000000E1
2.987738959E2,6.200000000E1
2.988132649E2,6.100000000E1
2.988532636E2,6.000000000E1
2.989732655E2,6.100000000E1
2.990139630E2,6.200000000E1
2.990532569E2,6.300000000E1
2.990932341E2,6.400000000E1
2.991332686E2,6.500000000E1
2.991732846E2,6.600000000E1
2.992132535E2,6.700000000E1
2.994532708E2,6.600000000E1
2.994938993E2,6.400000000E1
2.995732646E2,6.500000000E1
2.996133403E2,6.400000000E1
2.997339270E2,6.600000000E1
2.998932880E2,6.500000000E1
2.999739123E2,6.400000000E1
3.000132840E2,6.300000000E1
3.000533136E2,6.200000000E1
3.003339872E2,6.300000000E1
3.007338014E2,6.200000000E1
3.008538947E2,6.100000000E1
3.009737689E2,6.000000000E1
3.010937390E2,5.900000000E1
3.012938575E2,5.800000000E1
3.013339756E2,5.900000000E1
3.014145094E2,6.000000000E1
3.015737648E2,5.900000000E1
3.018139346E2,6.000000000E1
3.018943907E2,6.100000000E1
3.020937449E2,6.200000000E1
3.024937654E2,6.100000000E1
3.025337806E2,5.900000000E1
3.026144208E2,5.800000000E1
3.026537596E2,5.700000000E1
3.027338719E2,5.800000000E1
3.028546196E2,5.900000000E1
3.030537734E2,6.000000000E1
3.030947602E2,6.100000000E1
3.031337648E2,6.200000000E1
3.032138057E2,6.300000000E1
3.034537556E2,6.200000000E1
3.035339220E2,6.100000000E1
3.035744217E2,6.000000000E1
3.036137726E2,5.900000000E1
3.036937346E2,5.800000000E1
3.037737303E2,5.700000000E1
3.038537673E2,5.600000000E1
3.038937384E2,5.500000000E1
3.040543931E2,5.600000000E1
3.040937612E2,5.700000000E1
3.041737390E2,5.800000000E1
3.044139036E2,5.700000000E1
3.044539466E2,5.600000000E1
3.044937384E2,5.700000000E1
3.045738873E2,5.800000000E1
3.046137583E2,5.700000000E1
3.046539817E2,5.800000000E1
3.046937636E2,5.900000000E1
3.047745236E2,6.000000000E1
3.048137636E2,5.900000000E1
3.050146260E2,6.000000000E1
3.050937458E2,6.100000000E1
3.051339412E2,6.200000000E1
3.053334743E2,6.300000000E1
3.053735267E2,6.200000000E1
3.055333426E2,6.100000000E1
3.056533639E2,6.000000000E1
3.056933565E2,5.900000000E1
3.057733303E2,5.800000000E1
3.058133378E2,5.700000000E1
3.059332839E2,5.800000000E1
3.059739497E2,5.900000000E1
3.060135664E2,6.100000000E1
3.060533248E2,6.300000000E1
3.062535168E2,6.200000000E1
3.062933762E2,6.100000000E1
3.063333968E2,6.000000000E1
3.063735202E2,5.900000000E1
3.066133839E2,6.000000000E1
3.067335012E2,6.100000000E1
3.068933389E2,6.200000000E1
3.069340224E2,6.300000000E1
3.070536012E2,6.400000000E1
3.072933666E2,6.300000000E1
3.073735125E2,6.200000000E1
3.074140057E2,6.100000000E1
3.078533513E2,6.200000000E1
3.078939984E2,6.300000000E1
3.079333279E2,6.400000000E1
3.079733984E2,6.600000000E1
3.080533399E2,6.700000000E1
3.080933589E2,6.600000000E1
3.082134433E2,6.500000000E1
3.082533289E2,6.400000000E1
3.082934892E2,6.300000000E1
3.083333578E2,6.200000000E1
3.083740146E2,6.100000000E1
3.086140082E2,6.200000000E1
3.086933236E2,6.300000000E1
3.090134946E2,6.200000000E1
3.090940236E2,6.300000000E1
3.092535279E2,6.200000000E1
3.094133703E2,6.100000000E1
3.094536000E2,6.000000000E1
3.096133683E2,6.100000000E1
3.096534987E2,6.200000000E1
3.096933491E2,6.300000000E1
3.097333534E2,6.400000000E1
3.097733134E2,6.500000000E1
3.098140243E2,6.600000000E1
3.098533491E2,6.700000000E1
3.098933356E2,6.800000000E1
3.101734796E2,6.700000000E1
3.102939815E2,6.600000000E1
3.103335557E2,6.500000000E1
3.103733554E2,6.400000000E1
3.104134492E2,6.300000000E1
3.107335268E2,6.200000000E1
3.107739661E2,6.300000000E1
3.109745483E2,6.400000000E1
3.112134745E2,6.600000000E1
3.112541775E2,6.700000000E1
3.113334723E2,6.600000000E1
3.114134760E2,6.400000000E1
3.114533579E2,6.300000000E1
3.114939542E2,6.100000000E1
3.115333557E2,6.000000000E1
3.116935253E2,6.100000000E1
3.117339895E2,6.200000000E1
3.117734133E2,6.100000000E1
3.118533439E2,6.200000000E1
3.120933039E2,6.300000000E1
3.121333308E2,6.400000000E1
3.123333387E2,6.300000000E1
3.124133166E2,6.200000000E1
3.124540572E2,6.100000000E1
3.124934059E2,6.000000000E1
3.126533265E2,6.100000000E1
3.126940533E2,6.300000000E1
3.127734667E2,6.400000000E1
3.128935086E2,6.500000000E1
3.131741142E2,6.300000000E1
3.132134557E2,6.200000000E1
3.132535163E2,6.100000000E1
3.134140105E2,6.200000000E1
3.134932993E2,6.300000000E1
3.135733453E2,6.400000000E1
3.136133662E2,6.500000000E1
3.136541267E2,6.600000000E1
3.136933530E2,6.700000000E1
3.137732966E2,6.800000000E1
3.138533947E2,6.900000000E1
3.140933156E2,6.700000000E1
3.141339951E2,6.600000000E1
3.141733366E2,6.500000000E1
3.142133144E2,6.400000000E1
3.144133507E2,6.300000000E1
3.144533370E2,6.400000000E1
3.144932972E2,6.300000000E1
3.146534970E2,6.400000000E1
3.146933093E2,6.500000000E1
3.147333640E2,6.600000000E1
3.149733295E2,6.500000000E1
3.150534640E2,6.400000000E1
3.150940028E2,6.300000000E1
3.151333348E2,6.200000000E1
3.151735243E2,6.100000000E1
3.153733347E2,6.200000000E1
3.154534916E2,6.300000000E1
3.159334873E2,6.200000000E1
3.159733202E2,6.000000000E1
3.160133384E2,5.900000000E1
3.160540126E2,5.700000000E1
3.161733448E2,5.600000000E1
3.163333766E2,5.700000000E1
3.163733301E2,5.800000000E1
3.164133523E2,6.100000000E1
3.164534984E2,6.300000000E1
3.164933325E2,6.500000000E1
3.165342208E2,6.600000000E1
3.167739851E2,6.500000000E1
3.169335328E2,6.400000000E1
3.169734618E2,6.300000000E1
3.170140236E2,6.200000000E1
3.170533439E2,6.100000000E1
3.171733762E2,6.200000000E1
3.172541771E2,6.100000000E1
3.173335386E2,6.000000000E1
3.173733223E2,5.900000000E1
3.175333387E2,6.000000000E1
3.175733704E2,6.100000000E1
3.181333538E2,6.000000000E1
3.181735301E2,6.100000000E1
3.182933393E2,6.200000000E1
3.183334406E2,6.400000000E1
3.183734498E2,6.600000000E1
3.186133817E2,6.500000000E1
3.187335870E2,6.400000000E1
3.188135443E2,6.300000000E1
3.188533587E2,6.200000000E1
3.188934916E2,6.100000000E1
3.189735220E2,6.000000000E1
3.190133476E2,5.900000000E1
3.192133787E2,6.000000000E1
3.192534694E2,6.100000000E1
3.193733519E2,6.200000000E1
3.194141310E2,6.300000000E1
3.194533888E2,6.400000000E1
3.197333396E2,6.300000000E1
3.198133485E2,6.200000000E1
3.199333658E2,6.300000000E1
3.199733251E2,6.400000000E1
3.201734116E2,6.300000000E1
3.202133301E2,6.200000000E1
3.202535267E2,6.100000000E1
3.203333630E2,6.000000000E1
3.204533356E2,6.100000000E1
3.205333489E2,6.200000000E1
3.206141945E2,6.300000000E1
3.206534440E2,6.500000000E1
3.208935169E2,6.400000000E1
3.209334388E2,6.300000000E1
3.210134253E2,6.200000000E1
3.210534892E2,6.100000000E1
3.212534553E2,6.200000000E1
3.212935258E2,6.300000000E1
3.215333237E2,6.400000000E1
3.216133739E2,6.500000000E1
3.218534754E2,6.400000000E1
3.218933523E2,6.300000000E1
3.219333160E2,6.200000000E1
3.219733803E2,6.000000000E1
3.220133471E2,5.900000000E1
3.221333905E2,6.000000000E1
3.221733492E2,5.900000000E1
3.222133428E2,6.000000000E1
3.222533296E2,6.100000000E1
3.225339883E2,6.200000000E1
3.228133459E2,6.100000000E1
3.228933639E2,6.000000000E1
3.229734101E2,5.900000000E1
3.230139883E2,5.800000000E1
3.230934513E2,5.900000000E1
3.231334310E2,6.000000000E1
3.232539920E2,6.100000000E1
3.232933501E2,6.200000000E1
3.233333453E2,6.300000000E1
3.233733268E2,6.400000000E1
3.234133427E2,6.500000000E1
3.238533437E2,6.400000000E1
3.239333262E2,6.300000000E1
3.239739876E2,6.200000000E1
3.241733523E2,6.300000000E1
3.242141225E2,6.400000000E1
3.242533483E2,6.500000000E1
3.243733425E2,6.400000000E1
3.244540006E2,6.300000000E1
3.245333593E2,6.200000000E1
3.246533133E2,6.000000000E1
3.246941182E2,5.900000000E1
3.248533788E2,6.000000000E1
3.248933610E2,6.100000000E1
3.249339698E2,6.200000000E1
3.249734578E2,6.300000000E1
3.250533526E2,6.400000000E1
3.251333523E2,6.500000000E1
3.254143836E2,6.400000000E1
3.255337632E2,6.300000000E1
3.256546061E2,6.400000000E1
3.256939076E2,6.300000000E1
3.257739211E2,6.200000000E1
3.258943999E2,6.000000000E1
3.259337356E2,5.900000000E1
3.259737507E2,5.800000000E1
3.260137563E2,5.700000000E1
3.261343885E2,5.800000000E1
3.261737446E2,6.000000000E1
3.262137003E2,6.200000000E1
3.262538458E2,6.400000000E1
3.262937448E2,6.500000000E1
3.265738963E2,6.400000000E1
3.267337509E2,6.300000000E1
3.274538892E2,6.200000000E1
3.275337433E2,6.100000000E1
3.275744344E2,6.000000000E1
3.277737412E2,6.100000000E1
3.278144003E2,6.300000000E1
3.278537568E2,6.400000000E1
3.279337340E2,6.500000000E1
3.280139593E2,6.600000000E1
3.281338839E2,6.500000000E1
3.282537506E2,6.400000000E1
3.283737445E2,6.300000000E1
3.284939012E2,6.200000000E1
3.285343977E2,6.100000000E1
3.285738898E2,5.900000000E1
3.287745608E2,6.000000000E1
3.288137833E2,6.100000000E1
3.288937580E2,6.200000000E1
3.289339541E2,6.100000000E1
3.290539027E2,6.000000000E1
3.294538138E2,5.900000000E1
3.296137580E2,5.800000000E1
3.296937266E2,5.700000000E1
3.297345750E2,5.600000000E1
3.297737467E2,5.500000000E1
3.298138443E2,5.400000000E1
3.299337621E2,5.500000000E1
3.299746326E2,5.700000000E1
3.300137359E2,5.800000000E1
3.300537332E2,5.900000000E1
3.301338873E2,6.000000000E1
3.302537541E2,5.900000000E1
3.304930228E2,5.800000000E1
3.305329489E2,5.700000000E1
3.305729997E2,5.500000000E1
3.306529419E2,5.400000000E1
3.306936385E2,5.300000000E1
3.308929612E2,5.400000000E1
3.310129917E2,5.500000000E1
3.312130910E2,5.400000000E1
3.312529782E2,5.300000000E1
3.313730613E2,5.200000000E1
3.314531993E2,5.100000000E1
3.315729689E2,5.200000000E1
3.317330856E2,5.300000000E1
3.318936323E2,5.400000000E1
3.320931372E2,5.300000000E1
3.321729717E2,5.200000000E1
3.323736249E2,5.300000000E1
3.324130009E2,5.400000000E1
3.326139843E2,5.500000000E1
3.326929707E2,5.600000000E1
3.327729613E2,5.700000000E1
3.328129578E2,5.900000000E1
3.330130345E2,5.800000000E1
3.330936119E2,5.600000000E1
3.331329652E2,5.400000000E1
3.333337773E2,5.500000000E1
3.333729643E2,5.600000000E1
3.334130889E2,5.700000000E1
3.334929422E2,5.800000000E1
3.335330342E2,5.900000000E1
3.335736240E2,6.100000000E1
3.336130080E2,6.300000000E1
3.336531190E2,6.400000000E1
3.338529622E2,6.300000000E1
3.338929720E2,6.200000000E1
3.339330917E2,6.100000000E1
3.339729733E2,6.000000000E1
3.340929794E2,5.900000000E1
3.341730830E2,5.800000000E1
3.342938092E2,5.900000000E1
3.344129569E2,6.000000000E1
3.347737255E2,6.100000000E1
3.348529803E2,6.200000000E1
3.348931548E2,6.300000000E1
3.350136197E2,6.200000000E1
3.350531390E2,6.100000000E1
3.350929686E2,6.000000000E1
3.352536000E2,5.900000000E1
3.353329803E2,6.000000000E1
3.356133143E2,6.100000000E1
3.358532964E2,6.000000000E1
3.358933219E2,5.900000000E1
3.360134992E2,5.700000000E1
3.361335459E2,5.800000000E1
3.363733302E2,5.900000000E1
3.364134585E2,6.000000000E1
3.364539884E2,6.100000000E1
3.365335219E2,6.200000000E1
3.366133323E2,6.100000000E1
3.367733023E2,6.200000000E1
3.370133296E2,6.100000000E1
3.370532942E2,6.000000000E1
3.370934912E2,5.800000000E1
3.372134586E2,5.700000000E1
3.372934663E2,5.800000000E1
3.373333678E2,5.900000000E1
3.373734823E2,6.000000000E1
3.374535179E2,6.100000000E1
3.374933274E2,6.200000000E1
3.375333357E2,6.300000000E1
3.376133299E2,6.400000000E1
3.377732853E2,6.300000000E1
3.378134545E2,6.200000000E1
3.378533041E2,6.100000000E1
3.378939969E2,6.000000000E1
3.379334712E2,5.900000000E1
3.381339740E2,6.000000000E1
3.383739804E2,5.900000000E1
3.384133250E2,5.800000000E1
3.384533006E2,5.700000000E1
3.385733330E2,5.600000000E1
3.386139866E2,5.500000000E1
3.387333081E2,5.600000000E1
3.387733050E2,5.700000000E1
3.389333074E2,5.800000000E1
3.390941053E2,5.900000000E1
3.391333623E2,5.800000000E1
3.392135213E2,5.700000000E1
3.392934450E2,5.800000000E1
3.393339948E2,5.900000000E1
3.393733669E2,5.800000000E1
3.394533340E2,5.900000000E1
3.394934555E2,6.000000000E1
3.396536561E2,5.900000000E1
3.397732893E2,5.800000000E1
3.398141112E2,5.700000000E1
3.401333160E2,5.600000000E1
3.402939797E2,5.700000000E1
3.403734300E2,5.800000000E1
3.404933339E2,5.900000000E1
3.409333459E2,5.800000000E1
3.410140169E2,5.700000000E1
3.410934899E2,5.800000000E1
3.412133419E2,5.700000000E1
3.414533715E2,5.600000000E1
3.416934733E2,5.500000000E1
3.417733303E2,5.400000000E1
3.418534936E2,5.500000000E1
3.418933666E2,5.600000000E1
3.419739782E2,5.700000000E1
3.420133281E2,5.800000000E1
3.421333786E2,5.900000000E1
3.423335554E2,5.800000000E1
3.424539992E2,5.700000000E1
3.426134022E2,5.500000000E1
3.426533139E2,5.300000000E1
3.427333681E2,5.400000000E1
3.427734557E2,5.300000000E1
3.428534668E2,5.500000000E1
3.428934040E2,5.700000000E1
3.429339478E2,5.800000000E1
3.430533463E2,5.900000000E1
3.431740126E2,6.000000000E1
3.432133733E2,5.900000000E1
3.432933370E2,5.800000000E1
3.433333779E2,5.700000000E1
3.434933229E2,5.800000000E1
3.435333339E2,5.700000000E1
3.438940518E2,5.800000000E1
3.441735023E2,5.900000000E1
3.442133499E2,5.800000000E1
3.444134035E2,5.900000000E1
3.444533435E2,5.800000000E1
3.446534496E2,5.900000000E1
3.447733376E2,6.000000000E1
3.450534463E2,5.900000000E1
3.451733703E2,5.800000000E1
3.453340441E2,5.700000000E1
3.454533561E2,5.800000000E1
3.454934871E2,5.900000000E1
3.455337224E2,6.000000000E1
3.455744270E2,6.100000000E1
3.456539052E2,6.200000000E1
3.458537510E2,6.100000000E1
3.458939297E2,6.200000000E1
3.460137491E2,6.300000000E1
3.460937793E2,6.400000000E1
3.461339223E2,6.500000000E1
3.463337516E2,6.400000000E1
3.464538765E2,6.300000000E1
3.465344895E2,6.200000000E1
3.465737529E2,6.100000000E1
3.466537267E2,6.000000000E1
3.466937553E2,5.900000000E1
3.467337319E2,5.800000000E1
3.468937427E2,5.900000000E1
3.469337292E2,6.000000000E1
3.469737261E2,6.100000000E1
3.470143923E2,6.200000000E1
3.472137335E2,6.100000000E1
3.472937802E2,6.000000000E1
3.473339211E2,5.900000000E1
3.473737285E2,5.800000000E1
3.474137563E2,5.600000000E1
3.475337371E2,5.700000000E1
3.475739389E2,5.600000000E1
3.476137602E2,5.700000000E1
3.476539243E2,5.800000000E1
3.477345866E2,5.900000000E1
3.477737879E2,5.800000000E1
3.480139386E2,5.900000000E1
3.480537291E2,6.000000000E1
3.481339073E2,6.100000000E1
3.483339242E2,6.000000000E1
3.484544291E2,5.900000000E1
3.489738839E2,5.800000000E1
3.491744042E2,5.900000000E1
3.492937697E2,6.000000000E1
3.494537537E2,5.900000000E1
3.497337372E2,6.000000000E1
3.498944175E2,6.100000000E1
3.499339153E2,6.200000000E1
3.500937156E2,6.300000000E1
3.502138892E2,6.200000000E1
3.502537580E2,6.100000000E1
3.502937645E2,6.000000000E1
3.503337522E2,5.900000000E1
3.503745817E2,5.800000000E1
3.504138226E2,5.700000000E1
3.504938107E2,5.600000000E1
3.506140027E2,5.700000000E1
3.506933153E2,5.800000000E1
3.507333326E2,5.900000000E1
3.507733342E2,6.000000000E1
3.508133412E2,6.100000000E1
3.509733372E2,6.200000000E1
3.512933335E2,6.100000000E1
3.513340025E2,6.000000000E1
3.513733006E2,5.900000000E1
3.518933415E2,5.800000000E1
3.519334680E2,5.700000000E1
3.519733428E2,5.600000000E1
3.521333633E2,5.700000000E1
3.521734754E2,5.800000000E1
3.522135424E2,6.000000000E1
3.526532913E2,6.100000000E1
3.526933683E2,6.200000000E1
3.527333766E2,6.300000000E1
3.527740716E2,6.400000000E1
3.528133742E2,6.500000000E1
3.530139982E2,6.400000000E1
3.530933579E2,6.300000000E1
3.531733233E2,6.200000000E1
3.533733268E2,6.100000000E1
3.534134739E2,6.000000000E1
3.534940470E2,5.900000000E1
3.537733560E2,6.000000000E1
3.538133200E2,5.900000000E1
3.538933400E2,6.000000000E1
3.539335073E2,5.900000000E1
3.540534880E2,5.800000000E1
3.540935224E2,5.700000000E1
3.541334908E2,5.600000000E1
3.542533370E2,5.500000000E1
3.543733320E2,5.400000000E1
3.546533178E2,5.500000000E1
3.547333610E2,5.700000000E1
3.547733105E2,5.800000000E1
3.548533619E2,5.900000000E1
3.549734824E2,5.800000000E1
3.551740431E2,5.700000000E1
3.556133693E2,5.800000000E1
3.556935449E2,5.900000000E1
3.558134735E2,5.800000000E1
3.558534443E2,5.700000000E1
3.559333230E2,5.600000000E1
3.560933166E2,5.700000000E1
3.563739587E2,5.800000000E1
3.564934304E2,5.900000000E1
3.566139843E2,6.000000000E1
3.567334732E2,5.900000000E1
3.568539548E2,5.800000000E1
3.568933424E2,5.600000000E1
3.569333021E2,5.500000000E1
3.570939662E2,5.700000000E1
3.571333116E2,5.800000000E1
3.575334815E2,5.900000000E1
3.575736636E2,6.000000000E1
3.576133873E2,6.100000000E1
3.576533092E2,6.200000000E1
3.578933302E2,6.100000000E1
3.579334345E2,6.000000000E1
3.579736296E2,5.900000000E1
3.580541748E2,5.800000000E1
3.589332899E2,5.900000000E1
3.590141871E2,6.000000000E1
3.591334852E2,5.900000000E1
3.591734302E2,5.800000000E1
3.592133216E2,5.600000000E1
3.592541375E2,5.500000000E1
3.592933231E2,5.400000000E1
3.594533317E2,5.500000000E1
3.595333301E2,5.600000000E1
3.595734416E2,5.700000000E1
3.596134520E2,5.800000000E1
3.596534649E2,6.000000000E1
3.596934213E2,6.100000000E1
3.598132766E2,6.000000000E1
3.600133553E2,5.900000000E1
3.600534908E2,5.800000000E1
3.600933120E2,5.700000000E1
3.601333575E2,5.600000000E1
3.602139834E2,5.500000000E1
3.603333517E2,5.700000000E1
3.603733656E2,5.800000000E1
3.604133480E2,5.900000000E1
3.604539874E2,6.000000000E1
3.604933347E2,6.100000000E1
3.606532201E2,6.000000000E1
3.607333720E2,5.900000000E1
3.608132410E2,5.800000000E1
3.608533579E2,5.700000000E1
3.608932573E2,5.600000000E1
3.609338902E2,5.500000000E1
3.611333755E2,5.700000000E1
3.611739225E2,5.800000000E1
3.612932275E2,5.900000000E1
3.614532800E2,5.800000000E1
3.614932838E2,5.900000000E1
3.616540022E2,5.800000000E1
3.617332749E2,5.700000000E1
3.617734253E2,5.600000000E1
3.618134509E2,5.400000000E1
3.618534299E2,5.300000000E1
3.620133776E2,5.400000000E1
3.620532229E2,5.500000000E1
3.621340875E2,5.600000000E1
3.622532536E2,5.500000000E1
3.622933748E2,5.400000000E1
3.625332275E2,5.500000000E1
3.626532210E2,5.400000000E1
3.630132406E2,5.300000000E1
3.630532074E2,5.200000000E1
3.630938588E2,5.100000000E1
3.631334425E2,5.000000000E1
3.632932616E2,5.100000000E1
3.634132788E2,5.300000000E1
3.634532380E2,5.400000000E1
3.636132883E2,5.500000000E1
3.639332323E2,5.400000000E1
3.640540828E2,5.500000000E1
3.640932440E2,5.400000000E1
3.641334314E2,5.500000000E1
3.641732622E2,5.600000000E1
3.642940380E2,5.500000000E1
3.646134441E2,5.400000000E1
3.646533072E2,5.300000000E1
3.649732349E2,5.100000000E1
3.650140989E2,4.900000000E1
3.652134112E2,5.100000000E1
3.652540909E2,5.300000000E1
3.652932650E2,5.400000000E1
3.653333392E2,5.500000000E1
3.656134582E2,5.600000000E1
3.656935086E2,5.500000000E1
3.658134636E2,5.400000000E1
3.658533372E2,5.300000000E1
3.658935188E2,5.200000000E1
3.660533394E2,5.300000000E1
3.660934794E2,5.400000000E1
3.661333544E2,5.500000000E1
3.662933973E2,5.400000000E1
3.664133458E2,5.300000000E1
3.664540319E2,5.200000000E1
3.664933849E2,5.100000000E1
3.666133948E2,5.000000000E1
3.666942219E2,4.900000000E1
3.671740196E2,5.000000000E1
3.672533559E2,5.100000000E1
3.676540766E2,5.000000000E1
3.676933486E2,5.100000000E1
3.677733197E2,5.000000000E1
3.678940033E2,5.100000000E1
3.679733268E2,5.200000000E1
3.682133390E2,5.100000000E1
3.682933966E2,5.000000000E1
3.683740096E2,4.900000000E1
3.684533668E2,4.800000000E1
3.686140576E2,4.900000000E1
3.686933723E2,5.000000000E1
3.687333596E2,5.100000000E1
3.688135262E2,5.200000000E1
3.688540059E2,5.300000000E1
3.688935129E2,5.400000000E1
3.690940086E2,5.300000000E1
3.691333476E2,5.200000000E1
3.691735064E2,5.000000000E1
3.692133628E2,4.900000000E1
3.692533785E2,4.800000000E1
3.692933662E2,4.700000000E1
3.693733413E2,4.800000000E1
3.694535200E2,4.900000000E1
3.694933471E2,5.000000000E1
3.695333624E2,5.200000000E1
3.695741836E2,5.300000000E1
3.698142086E2,5.400000000E1
3.698533668E2,5.600000000E1
3.698933791E2,5.500000000E1
3.701333542E2,5.400000000E1
3.701735523E2,5.300000000E1
3.702533511E2,5.200000000E1
3.703734754E2,5.300000000E1
3.704534234E2,5.200000000E1
3.705340250E2,5.100000000E1
3.705734967E2,4.900000000E1
3.706136837E2,4.800000000E1
3.706533656E2,4.700000000E1
3.708137361E2,4.900000000E1
3.708538355E2,5.000000000E1
3.708938474E2,5.200000000E1
3.709338046E2,5.300000000E1
3.711737674E2,5.200000000E1
3.712136949E2,5.100000000E1
3.712543757E2,5.000000000E1
3.713738210E2,4.900000000E1
3.714137240E2,5.000000000E1
3.714943447E2,5.100000000E1
3.715737874E2,5.200000000E1
3.716537016E2,5.300000000E1
3.717343849E2,5.400000000E1
3.718538296E2,5.500000000E1
3.720536712E2,5.400000000E1
3.721738529E2,5.300000000E1
3.723338776E2,5.400000000E1
3.724136948E2,5.300000000E1
3.724937075E2,5.200000000E1
3.727337262E2,5.300000000E1
3.727737109E2,5.400000000E1
3.728536986E2,5.500000000E1
3.729738520E2,5.400000000E1
3.730937031E2,5.300000000E1
3.732537130E2,5.200000000E1
3.734143660E2,5.100000000E1
3.735738287E2,5.300000000E1
3.736138881E2,5.400000000E1
3.736543499E2,5.500000000E1
3.738537391E2,5.300000000E1
3.738945032E2,5.200000000E1
3.740137127E2,5.300000000E1
3.741739841E2,5.200000000E1
3.743337189E2,5.100000000E1
3.746937154E2,4.900000000E1
3.747337037E2,4.700000000E1
3.748137160E2,4.800000000E1
3.748545047E2,4.700000000E1
3.749336678E2,4.900000000E1
3.749736872E2,5.100000000E1
3.750943594E2,5.300000000E1
3.753344066E2,5.200000000E1
3.753737007E2,5.100000000E1
3.754938343E2,5.200000000E1
3.755339081E2,5.300000000E1
3.755743610E2,5.400000000E1
3.756137317E2,5.500000000E1
3.757733243E2,5.400000000E1
3.759333378E2,5.300000000E1
3.760540523E2,5.200000000E1
3.760935431E2,5.100000000E1
3.761333523E2,5.000000000E1
3.761735476E2,4.900000000E1
3.763735348E2,5.000000000E1
3.766133582E2,5.100000000E1
3.767335590E2,5.200000000E1
3.767741439E2,5.300000000E1
3.772134646E2,5.400000000E1
3.773333492E2,5.500000000E1
3.774939867E2,5.600000000E1
3.777341296E2,5.500000000E1
3.777733868E2,5.400000000E1
3.778133492E2,5.300000000E1
3.778535360E2,5.200000000E1
3.780533427E2,5.300000000E1
3.781333613E2,5.400000000E1
3.782141385E2,5.500000000E1
3.783333713E2,5.600000000E1
3.784934975E2,5.700000000E1
3.785733824E2,5.800000000E1
3.786940147E2,5.700000000E1
3.787334960E2,5.600000000E1
3.788133330E2,5.500000000E1
3.789340185E2,5.400000000E1
3.791741926E2,5.500000000E1
3.792133427E2,5.600000000E1
3.792933533E2,5.700000000E1
3.795333627E2,5.600000000E1
3.795735514E2,5.500000000E1
3.796135283E2,5.400000000E1
3.797734668E2,5.300000000E1
3.799734461E2,5.400000000E1
3.800533360E2,5.500000000E1
3.802134656E2,5.600000000E1
3.804534991E2,5.700000000E1
3.805735446E2,5.800000000E1
3.807334986E2,5.700000000E1
3.808135025E2,5.600000000E1
3.808935546E2,5.500000000E1
3.810133915E2,5.400000000E1
3.810533446E2,5.300000000E1
3.812936026E2,5.400000000E1
3.816933468E2,5.300000000E1
3.821333923E2,5.400000000E1
3.821735028E2,5.300000000E1
3.822533487E2,5.200000000E1
3.823733305E2,5.300000000E1
3.825734838E2,5.400000000E1
3.826533503E2,5.500000000E1
3.828135730E2,5.600000000E1
3.828534659E2,5.500000000E1
3.828933881E2,5.400000000E1
3.829335508E2,5.300000000E1
3.830533287E2,5.400000000E1
3.830933585E2,5.500000000E1
3.831733918E2,5.700000000E1
3.832133493E2,5.800000000E1
3.832541038E2,5.900000000E1
3.832934336E2,6.000000000E1
3.836133660E2,5.900000000E1
3.838133591E2,5.800000000E1
3.839741419E2,5.700000000E1
3.840134991E2,5.600000000E1
3.840533232E2,5.500000000E1
3.842140075E2,5.600000000E1
3.842533840E2,5.700000000E1
3.843734594E2,5.800000000E1
3.844133566E2,5.700000000E1
3.847336317E2,5.800000000E1
3.848933711E2,5.700000000E1
3.849340160E2,5.800000000E1
3.850535093E2,5.900000000E1
3.856539955E2,5.800000000E1
3.856934961E2,5.700000000E1
3.858133565E2,5.600000000E1
3.858533682E2,5.500000000E1
3.858942193E2,5.400000000E1
